Species	LocusId	SeqID	LocusPos	Length	EffectiveLength	GCContent	GCSkew	NContent	LocusClass	GeneCount	SeqUnannot	FlankGeneOrient
Pdom	locus:NW_015148970.1_644820-649858.	NW_015148970.1	locus:NW_015148970.1_644820-649858.	5039	4783	0.302	0.039	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_649347-654049.	NW_015148970.1	locus:NW_015148970.1_649347-654049.	4703	4415	0.279	0.017	0.000	ciLocus	2	False	NA
Pdom	locus:NW_015148970.1_653986-922327.	NW_015148970.1	locus:NW_015148970.1_653986-922327.	268342	268310	0.328	-0.018	0.003	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_922328-925793.	NW_015148970.1	locus:NW_015148970.1_922328-925793.	3466	3466	0.264	0.049	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_925794-998328.	NW_015148970.1	locus:NW_015148970.1_925794-998328.	72535	72535	0.302	-0.020	0.001	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_998329-1002039.	NW_015148970.1	locus:NW_015148970.1_998329-1002039.	3711	3711	0.282	-0.116	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_1002040-1028838.	NW_015148970.1	locus:NW_015148970.1_1002040-1028838.	26799	26799	0.309	-0.035	0.001	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_1028839-1036803.	NW_015148970.1	locus:NW_015148970.1_1028839-1036803.	7965	7965	0.331	0.022	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_1036804-1043251.	NW_015148970.1	locus:NW_015148970.1_1036804-1043251.	6448	6448	0.288	-0.020	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_1043252-1048827.	NW_015148970.1	locus:NW_015148970.1_1043252-1048827.	5576	5576	0.260	-0.035	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_1048828-1087742.	NW_015148970.1	locus:NW_015148970.1_1048828-1087742.	38915	38515	0.278	-0.037	0.000	miLocus	6	False	NA
Pdom	locus:NW_015148970.1_1086943-1092788.	NW_015148970.1	locus:NW_015148970.1_1086943-1092788.	5846	5176	0.273	-0.022	0.000	ciLocus	1	False	NA
Pdom	locus:NW_015148970.1_1087794-1091464.	NW_015148970.1	locus:NW_015148970.1_1087794-1091464.	3671	0	0.298	-0.030	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_1092249-1178570.	NW_015148970.1	locus:NW_015148970.1_1092249-1178570.	86322	86052	0.293	0.042	0.013	miLocus	11	False	NA
Pdom	locus:NW_015148970.1_1178571-1183779.	NW_015148970.1	locus:NW_015148970.1_1178571-1183779.	5209	5209	0.269	-0.068	0.004	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_1183780-1196333.	NW_015148970.1	locus:NW_015148970.1_1183780-1196333.	12554	12554	0.295	-0.034	0.000	miLocus	5	False	NA
Pdom	locus:NW_015148970.1_1196334-1198645.	NW_015148970.1	locus:NW_015148970.1_1196334-1198645.	2312	2312	0.207	0.017	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_1198646-1208433.	NW_015148970.1	locus:NW_015148970.1_1198646-1208433.	9788	9788	0.261	-0.058	0.000	miLocus	4	False	NA
Pdom	locus:NW_015148970.1_1208434-1210623.	NW_015148970.1	locus:NW_015148970.1_1208434-1210623.	2190	2190	0.235	-0.004	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_1210624-1312443.	NW_015148970.1	locus:NW_015148970.1_1210624-1312443.	101820	101820	0.298	0.032	0.010	miLocus	4	False	NA
Pdom	locus:NW_015148970.1_1312444-1317150.	NW_015148970.1	locus:NW_015148970.1_1312444-1317150.	4707	4707	0.258	-0.008	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_1317151-1334571.	NW_015148970.1	locus:NW_015148970.1_1317151-1334571.	17421	17421	0.315	-0.008	0.007	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_1334572-1336477.	NW_015148970.1	locus:NW_015148970.1_1334572-1336477.	1906	1906	0.285	0.005	0.601	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_1336478-1339304.	NW_015148970.1	locus:NW_015148970.1_1336478-1339304.	2827	2827	0.331	-0.141	0.177	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_1339305-1341246.	NW_015148970.1	locus:NW_015148970.1_1339305-1341246.	1942	1942	0.258	0.034	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_1341247-1345671.	NW_015148970.1	locus:NW_015148970.1_1341247-1345671.	4425	4425	0.293	0.039	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_1345672-1356457.	NW_015148970.1	locus:NW_015148970.1_1345672-1356457.	10786	10786	0.270	-0.045	0.071	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_1356458-1545434.	NW_015148970.1	locus:NW_015148970.1_1356458-1545434.	188977	188977	0.333	0.014	0.074	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_1545435-1547196.	NW_015148970.1	locus:NW_015148970.1_1545435-1547196.	1762	1762	0.248	-0.190	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_1547197-1584797.	NW_015148970.1	locus:NW_015148970.1_1547197-1584797.	37601	37302	0.331	0.004	0.023	ciLocus	1	False	NA
Pdom	locus:NW_015148970.1_1564581-1572570.	NW_015148970.1	locus:NW_015148970.1_1564581-1572570.	7990	0	0.394	0.081	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_1584200-1598334.	NW_015148970.1	locus:NW_015148970.1_1584200-1598334.	14135	13836	0.282	0.026	0.000	miLocus	4	False	NA
Pdom	locus:NW_015148970.1_1598335-1603406.	NW_015148970.1	locus:NW_015148970.1_1598335-1603406.	5072	5072	0.329	-0.005	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_1603407-1633243.	NW_015148970.1	locus:NW_015148970.1_1603407-1633243.	29837	141468	0.337	0.018	0.000	miLocus	3	False	NA
Pdom	locus:NW_015148970.1_1629126-1744874.	NW_015148970.1	locus:NW_015148970.1_1629126-1744874.	115749	0	0.319	-0.012	0.101	ciLocus	1	False	NA
Pdom	locus:NW_015148970.1_1719148-1723951.	NW_015148970.1	locus:NW_015148970.1_1719148-1723951.	4804	0	0.303	-0.173	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_1744875-1747035.	NW_015148970.1	locus:NW_015148970.1_1744875-1747035.	2161	2161	0.248	0.021	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_1747036-1805648.	NW_015148970.1	locus:NW_015148970.1_1747036-1805648.	58613	58613	0.330	0.041	0.043	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_1805649-1830407.	NW_015148970.1	locus:NW_015148970.1_1805649-1830407.	24759	24759	0.330	0.019	0.002	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_1830408-1937604.	NW_015148970.1	locus:NW_015148970.1_1830408-1937604.	107197	107197	0.363	-0.004	0.011	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_1937605-1989381.	NW_015148970.1	locus:NW_015148970.1_1937605-1989381.	51777	51777	0.337	0.022	0.005	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_1989382-2045332.	NW_015148970.1	locus:NW_015148970.1_1989382-2045332.	55951	55951	0.342	0.014	0.011	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_2045333-2100011.	NW_015148970.1	locus:NW_015148970.1_2045333-2100011.	54679	54679	0.392	-0.009	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_2100012-2179109.	NW_015148970.1	locus:NW_015148970.1_2100012-2179109.	79098	79098	0.404	-0.024	0.001	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_2179110-2180010.	NW_015148970.1	locus:NW_015148970.1_2179110-2180010.	901	901	0.334	-0.176	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_2180011-2185772.	NW_015148970.1	locus:NW_015148970.1_2180011-2185772.	5762	5762	0.286	-0.002	0.000	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_2185773-2186738.	NW_015148970.1	locus:NW_015148970.1_2185773-2186738.	966	966	0.259	-0.096	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_2186739-2219129.	NW_015148970.1	locus:NW_015148970.1_2186739-2219129.	32391	32391	0.329	-0.042	0.005	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_2219130-2219781.	NW_015148970.1	locus:NW_015148970.1_2219130-2219781.	652	652	0.259	-0.160	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_2219782-2229250.	NW_015148970.1	locus:NW_015148970.1_2219782-2229250.	9469	9469	0.277	0.007	0.000	miLocus	3	False	NA
Pdom	locus:NW_015148970.1_2229251-2230394.	NW_015148970.1	locus:NW_015148970.1_2229251-2230394.	1144	1144	0.229	0.015	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_2230395-2277118.	NW_015148970.1	locus:NW_015148970.1_2230395-2277118.	46724	46724	0.303	-0.017	0.019	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_2277119-2280182.	NW_015148970.1	locus:NW_015148970.1_2277119-2280182.	3064	3064	0.281	0.157	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_2280183-2336494.	NW_015148970.1	locus:NW_015148970.1_2280183-2336494.	56312	56312	0.291	0.015	0.032	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_2336495-2337837.	NW_015148970.1	locus:NW_015148970.1_2336495-2337837.	1343	1343	0.247	0.030	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_2337838-2350117.	NW_015148970.1	locus:NW_015148970.1_2337838-2350117.	12280	12280	0.306	0.016	0.000	miLocus	4	False	NA
Pdom	locus:NW_015148970.1_2350118-2351071.	NW_015148970.1	locus:NW_015148970.1_2350118-2351071.	954	954	0.236	-0.093	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_2351072-2354134.	NW_015148970.1	locus:NW_015148970.1_2351072-2354134.	3063	3063	0.313	-0.014	0.000	niLocus	1	False	NA
Pdom	locus:NW_015148970.1_2354135-2355250.	NW_015148970.1	locus:NW_015148970.1_2354135-2355250.	1116	1116	0.277	0.003	0.000	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_2355251-2357827.	NW_015148970.1	locus:NW_015148970.1_2355251-2357827.	2577	2577	0.300	0.111	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_2357828-2371749.	NW_015148970.1	locus:NW_015148970.1_2357828-2371749.	13922	13922	0.321	0.055	0.000	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_2371750-2394659.	NW_015148970.1	locus:NW_015148970.1_2371750-2394659.	22910	22910	0.343	0.127	0.100	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_2394660-2403286.	NW_015148970.1	locus:NW_015148970.1_2394660-2403286.	8627	8627	0.307	0.071	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_2403287-2513009.	NW_015148970.1	locus:NW_015148970.1_2403287-2513009.	109723	109723	0.303	0.023	0.022	miLocus	3	False	NA
Pdom	locus:NW_015148970.1_2513010-2515711.	NW_015148970.1	locus:NW_015148970.1_2513010-2515711.	2702	2702	0.212	0.079	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_2515712-2518847.	NW_015148970.1	locus:NW_015148970.1_2515712-2518847.	3136	3136	0.283	-0.059	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_2518848-2547102.	NW_015148970.1	locus:NW_015148970.1_2518848-2547102.	28255	28255	0.287	0.012	0.005	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_2547103-2793612.	NW_015148970.1	locus:NW_015148970.1_2547103-2793612.	246510	246510	0.320	0.003	0.038	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_2793613-2855394.	NW_015148970.1	locus:NW_015148970.1_2793613-2855394.	61782	61782	0.323	-0.015	0.194	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_2855395-2857935.	NW_015148970.1	locus:NW_015148970.1_2855395-2857935.	2541	2541	0.272	0.035	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_2857936-2860698.	NW_015148970.1	locus:NW_015148970.1_2857936-2860698.	2763	2763	0.250	0.020	0.000	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_2860699-2865123.	NW_015148970.1	locus:NW_015148970.1_2860699-2865123.	4425	4425	0.293	0.019	0.000	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_2865124-2867327.	NW_015148970.1	locus:NW_015148970.1_2865124-2867327.	2204	2204	0.237	-0.038	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_2867328-2935020.	NW_015148970.1	locus:NW_015148970.1_2867328-2935020.	67693	67693	0.314	0.015	0.029	miLocus	5	False	NA
Pdom	locus:NW_015148970.1_2935021-2949414.	NW_015148970.1	locus:NW_015148970.1_2935021-2949414.	14394	14394	0.249	0.072	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_2949415-2957753.	NW_015148970.1	locus:NW_015148970.1_2949415-2957753.	8339	8339	0.313	-0.048	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_2957754-2988187.	NW_015148970.1	locus:NW_015148970.1_2957754-2988187.	30434	30434	0.335	-0.007	0.002	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_2988188-3034793.	NW_015148970.1	locus:NW_015148970.1_2988188-3034793.	46606	46606	0.297	0.056	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_3034794-3154624.	NW_015148970.1	locus:NW_015148970.1_3034794-3154624.	119831	119831	0.303	0.041	0.030	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_3154625-3296855.	NW_015148970.1	locus:NW_015148970.1_3154625-3296855.	142231	142231	0.304	0.024	0.007	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_3296856-3297785.	NW_015148970.1	locus:NW_015148970.1_3296856-3297785.	930	930	0.277	-0.140	0.000	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_3297786-3314882.	NW_015148970.1	locus:NW_015148970.1_3297786-3314882.	17097	17097	0.299	0.080	0.001	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_3314883-3368753.	NW_015148970.1	locus:NW_015148970.1_3314883-3368753.	53871	53871	0.335	-0.006	0.000	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_3368754-3376352.	NW_015148970.1	locus:NW_015148970.1_3368754-3376352.	7599	7599	0.354	-0.028	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_3376353-3431391.	NW_015148970.1	locus:NW_015148970.1_3376353-3431391.	55039	55039	0.291	0.004	0.106	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_3431392-3441921.	NW_015148970.1	locus:NW_015148970.1_3431392-3441921.	10530	10530	0.297	-0.005	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_3441922-3443074.	NW_015148970.1	locus:NW_015148970.1_3441922-3443074.	1153	1153	0.226	-0.034	0.000	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_3443075-3454992.	NW_015148970.1	locus:NW_015148970.1_3443075-3454992.	11918	11918	0.295	0.017	0.000	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_3454993-3493265.	NW_015148970.1	locus:NW_015148970.1_3454993-3493265.	38273	38273	0.280	0.018	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_3493266-3502376.	NW_015148970.1	locus:NW_015148970.1_3493266-3502376.	9111	9111	0.308	-0.027	0.000	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_3502377-3503371.	NW_015148970.1	locus:NW_015148970.1_3502377-3503371.	995	995	0.196	-0.149	0.000	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_3503372-3528751.	NW_015148970.1	locus:NW_015148970.1_3503372-3528751.	25380	25380	0.283	0.023	0.000	miLocus	6	False	NA
Pdom	locus:NW_015148970.1_3528752-3529540.	NW_015148970.1	locus:NW_015148970.1_3528752-3529540.	789	789	0.264	-0.019	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_3529541-3534817.	NW_015148970.1	locus:NW_015148970.1_3529541-3534817.	5277	5277	0.304	0.034	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_3534818-3536264.	NW_015148970.1	locus:NW_015148970.1_3534818-3536264.	1447	1447	0.220	-0.091	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_3536265-3542360.	NW_015148970.1	locus:NW_015148970.1_3536265-3542360.	6096	6096	0.260	-0.019	0.000	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_3542361-3554637.	NW_015148970.1	locus:NW_015148970.1_3542361-3554637.	12277	12277	0.290	-0.016	0.000	ciLocus	2	False	NA
Pdom	locus:NW_015148970.1_3554638-3555187.	NW_015148970.1	locus:NW_015148970.1_3554638-3555187.	550	550	0.240	0.030	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_3555188-3572997.	NW_015148970.1	locus:NW_015148970.1_3555188-3572997.	17810	17810	0.301	0.023	0.000	miLocus	4	False	NA
Pdom	locus:NW_015148970.1_3572998-3735482.	NW_015148970.1	locus:NW_015148970.1_3572998-3735482.	162485	162485	0.316	0.006	0.001	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_3735483-3754613.	NW_015148970.1	locus:NW_015148970.1_3735483-3754613.	19131	19131	0.302	-0.026	0.025	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_3754614-3758725.	NW_015148970.1	locus:NW_015148970.1_3754614-3758725.	4112	4112	0.252	-0.032	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_3758726-3766991.	NW_015148970.1	locus:NW_015148970.1_3758726-3766991.	8266	8266	0.265	-0.023	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_3766992-3771755.	NW_015148970.1	locus:NW_015148970.1_3766992-3771755.	4764	4764	0.277	0.145	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_3771756-3837905.	NW_015148970.1	locus:NW_015148970.1_3771756-3837905.	66150	66150	0.284	-0.044	0.054	miLocus	3	False	NA
Pdom	locus:NW_015148970.1_3837906-3843606.	NW_015148970.1	locus:NW_015148970.1_3837906-3843606.	5701	5701	0.248	0.032	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_3843607-3850338.	NW_015148970.1	locus:NW_015148970.1_3843607-3850338.	6732	6732	0.259	0.049	0.000	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_3850339-3851500.	NW_015148970.1	locus:NW_015148970.1_3850339-3851500.	1162	1162	0.249	0.052	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_3851501-4000398.	NW_015148970.1	locus:NW_015148970.1_3851501-4000398.	148898	148898	0.290	0.009	0.023	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_4000399-4088774.	NW_015148970.1	locus:NW_015148970.1_4000399-4088774.	88376	88376	0.296	-0.008	0.002	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_4088775-4094719.	NW_015148970.1	locus:NW_015148970.1_4088775-4094719.	5945	5945	0.316	-0.013	0.000	niLocus	1	False	NA
Pdom	locus:NW_015148970.1_4094720-4096668.	NW_015148970.1	locus:NW_015148970.1_4094720-4096668.	1949	1949	0.331	-0.039	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_4096669-4109780.	NW_015148970.1	locus:NW_015148970.1_4096669-4109780.	13112	13112	0.285	-0.019	0.000	miLocus	4	False	NA
Pdom	locus:NW_015148970.1_4109781-4110739.	NW_015148970.1	locus:NW_015148970.1_4109781-4110739.	959	959	0.231	0.063	0.000	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_4110740-4158219.	NW_015148970.1	locus:NW_015148970.1_4110740-4158219.	47480	47480	0.307	0.022	0.009	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_4158220-4161003.	NW_015148970.1	locus:NW_015148970.1_4158220-4161003.	2784	2784	0.277	0.105	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_4161004-4172670.	NW_015148970.1	locus:NW_015148970.1_4161004-4172670.	11667	11667	0.278	-0.049	0.000	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_4172671-4178353.	NW_015148970.1	locus:NW_015148970.1_4172671-4178353.	5683	5683	0.259	-0.207	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_4178354-4187489.	NW_015148970.1	locus:NW_015148970.1_4178354-4187489.	9136	9136	0.261	0.013	0.000	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_4187490-4188815.	NW_015148970.1	locus:NW_015148970.1_4187490-4188815.	1326	1326	0.214	-0.134	0.001	iiLocus	0	False	FF
Pdom	locus:NW_015148970.1_4188816-4197013.	NW_015148970.1	locus:NW_015148970.1_4188816-4197013.	8198	8198	0.234	-0.080	0.000	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_4197014-4198846.	NW_015148970.1	locus:NW_015148970.1_4197014-4198846.	1833	1833	0.221	-0.030	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_4198847-4209318.	NW_015148970.1	locus:NW_015148970.1_4198847-4209318.	10472	10472	0.252	-0.061	0.000	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_4209319-4215343.	NW_015148970.1	locus:NW_015148970.1_4209319-4215343.	6025	6025	0.232	0.014	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_4215344-4219259.	NW_015148970.1	locus:NW_015148970.1_4215344-4219259.	3916	3916	0.269	-0.092	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_4219260-4221057.	NW_015148970.1	locus:NW_015148970.1_4219260-4221057.	1798	1798	0.217	0.051	0.000	iiLocus	0	False	RR
Pdom	locus:NW_015148970.1_4221058-4224659.	NW_015148970.1	locus:NW_015148970.1_4221058-4224659.	3602	3602	0.243	-0.059	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_4224660-4226616.	NW_015148970.1	locus:NW_015148970.1_4224660-4226616.	1957	1957	0.237	-0.149	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_4226617-4233740.	NW_015148970.1	locus:NW_015148970.1_4226617-4233740.	7124	7124	0.234	0.016	0.008	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_4233741-4236444.	NW_015148970.1	locus:NW_015148970.1_4233741-4236444.	2704	2704	0.222	-0.038	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_4236445-4251771.	NW_015148970.1	locus:NW_015148970.1_4236445-4251771.	15327	15327	0.323	-0.005	0.000	miLocus	3	False	NA
Pdom	locus:NW_015148970.1_4251772-4256502.	NW_015148970.1	locus:NW_015148970.1_4251772-4256502.	4731	4731	0.250	0.077	0.000	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_4256503-4268685.	NW_015148970.1	locus:NW_015148970.1_4256503-4268685.	12183	12183	0.311	-0.032	0.000	miLocus	2	False	NA
Pdom	locus:NW_015148970.1_4268686-4291777.	NW_015148970.1	locus:NW_015148970.1_4268686-4291777.	23092	23092	0.252	0.046	0.001	iiLocus	0	False	RF
Pdom	locus:NW_015148970.1_4291778-4395420.	NW_015148970.1	locus:NW_015148970.1_4291778-4395420.	103643	103643	0.265	0.028	0.009	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_4395421-4403683.	NW_015148970.1	locus:NW_015148970.1_4395421-4403683.	8263	8263	0.265	0.000	0.000	iiLocus	0	False	FR
Pdom	locus:NW_015148970.1_4403684-4406823.	NW_015148970.1	locus:NW_015148970.1_4403684-4406823.	3140	3140	0.296	-0.025	0.000	siLocus	1	False	NA
Pdom	locus:NW_015148970.1_4406824-4525177.	NW_015148970.1	locus:NW_015148970.1_4406824-4525177.	118354	118354	0.338	-0.001	0.001	iiLocus	0	False	RF
