Species	LocusId	SeqID	LocusPos	Length	EffectiveLength	GCContent	GCSkew	NContent	LocusClass	GeneCount	SeqUnannot	FlankGeneOrient
Oluc	OlucILC-00021	NC_009355.1	NC_009355.1_38726-40295	1570	1065	0.634	0.124	0.000	siLocus	1	False	NA
Oluc	OlucILC-00022	NC_009355.1	NC_009355.1_39471-40725	1255	375	0.593	0.073	0.000	siLocus	1	False	NA
Oluc	OlucILC-00023	NC_009355.1	NC_009355.1_39791-43272	3482	2627	0.596	0.015	0.000	siLocus	1	False	NA
Oluc	OlucILC-00024	NC_009355.1	NC_009355.1_42498-44181	1684	852	0.690	0.029	0.000	siLocus	1	False	NA
Oluc	OlucILC-00025	NC_009355.1	NC_009355.1_43293-44801	1509	594	0.686	0.018	0.000	siLocus	1	False	NA
Oluc	OlucILC-00026	NC_009355.1	NC_009355.1_43861-45577	1717	786	0.664	0.011	0.000	siLocus	1	False	NA
Oluc	OlucILC-00027	NC_009355.1	NC_009355.1_44658-46236	1579	680	0.611	0.046	0.000	siLocus	1	False	NA
Oluc	OlucILC-00028	NC_009355.1	NC_009355.1_45359-46562	1204	319	0.584	-0.112	0.000	siLocus	1	False	NA
Oluc	OlucILC-00029	NC_009355.1	NC_009355.1_45671-48152	2482	1561	0.614	-0.081	0.000	siLocus	1	False	NA
Oluc	OlucILC-00030	NC_009355.1	NC_009355.1_47203-49177	1975	1500	0.620	0.029	0.000	siLocus	1	False	NA
Oluc	OlucILC-00031	NC_009355.1	NC_009355.1_49178-49741	564	564	0.539	-0.158	0.000	iiLocus	0	False	FR
Oluc	OlucILC-00032	NC_009355.1	NC_009355.1_49742-51071	1330	1159	0.647	-0.167	0.000	siLocus	1	False	NA
Oluc	OlucILC-00033	NC_009355.1	NC_009355.1_50730-52320	1591	954	0.625	0.075	0.000	siLocus	1	False	NA
Oluc	OlucILC-00034	NC_009355.1	NC_009355.1_51388-53986	2599	1697	0.597	-0.023	0.000	siLocus	1	False	NA
Oluc	OlucILC-00035	NC_009355.1	NC_009355.1_53116-56246	3131	2271	0.630	-0.009	0.000	siLocus	1	False	NA
Oluc	OlucILC-00036	NC_009355.1	NC_009355.1_55398-57783	2386	1589	0.616	-0.052	0.000	siLocus	1	False	NA
Oluc	OlucILC-00037	NC_009355.1	NC_009355.1_57039-58830	1792	1419	0.625	-0.059	0.000	siLocus	1	False	NA
Oluc	OlucILC-00038	NC_009355.1	NC_009355.1_58831-60174	1344	1344	0.743	-0.108	0.000	iiLocus	0	False	RF
Oluc	OlucILC-00039	NC_009355.1	NC_009355.1_60175-61513	1339	959	0.665	0.151	0.000	siLocus	1	False	NA
Oluc	OlucILC-00040	NC_009355.1	NC_009355.1_60754-62650	1897	1060	0.587	0.072	0.000	siLocus	1	False	NA
Oluc	OlucILC-00041	NC_009355.1	NC_009355.1_61737-63654	1918	1344	0.599	-0.075	0.000	siLocus	1	False	NA
Oluc	OlucILC-00042	NC_009355.1	NC_009355.1_63421-64971	1551	1069	0.714	0.006	0.000	siLocus	1	False	NA
Oluc	OlucILC-00043	NC_009355.1	NC_009355.1_64241-67562	3322	2588	0.661	0.103	0.000	siLocus	1	False	NA
Oluc	OlucILC-00044	NC_009355.1	NC_009355.1_66827-68627	1801	1288	0.659	0.013	0.000	siLocus	1	False	NA
Oluc	OlucILC-00045	NC_009355.1	NC_009355.1_68338-70675	2338	1794	0.636	0.012	0.000	siLocus	1	False	NA
Oluc	OlucILC-00046	NC_009355.1	NC_009355.1_69877-71191	1315	479	0.690	-0.076	0.000	siLocus	1	False	NA
Oluc	OlucILC-00047	NC_009355.1	NC_009355.1_70320-72450	2131	1695	0.719	-0.013	0.000	siLocus	1	False	NA
Oluc	OlucILC-00048	NC_009355.1	NC_009355.1_72451-75168	2718	2276	0.570	0.090	0.000	siLocus	1	False	NA
Oluc	OlucILC-00049	NC_009355.1	NC_009355.1_74284-76222	1939	1046	0.556	0.007	0.000	siLocus	1	False	NA
Oluc	OlucILC-00050	NC_009355.1	NC_009355.1_75322-80227	4906	3964	0.610	-0.050	0.000	siLocus	1	False	NA
Oluc	OlucILC-00051	NC_009355.1	NC_009355.1_79246-81091	1846	889	0.722	0.037	0.000	siLocus	1	False	NA
Oluc	OlucILC-00052	NC_009355.1	NC_009355.1_80160-82323	2164	1283	0.682	0.041	0.000	siLocus	1	False	NA
Oluc	OlucILC-00053	NC_009355.1	NC_009355.1_81493-84098	2606	1734	0.603	-0.012	0.000	siLocus	1	False	NA
Oluc	OlucILC-00054	NC_009355.1	NC_009355.1_83187-84459	1273	669	0.591	-0.069	0.000	siLocus	1	False	NA
Oluc	OlucILC-00055	NC_009355.1	NC_009355.1_84164-89674	5511	5049	0.626	0.050	0.000	siLocus	1	False	NA
Oluc	OlucILC-00056	NC_009355.1	NC_009355.1_89046-92010	2965	2268	0.590	-0.070	0.000	siLocus	1	False	NA
Oluc	OlucILC-00057	NC_009355.1	NC_009355.1_91246-92794	1549	708	0.640	0.071	0.000	siLocus	1	False	NA
Oluc	OlucILC-00058	NC_009355.1	NC_009355.1_91878-94134	2257	1400	0.638	0.035	0.000	siLocus	1	False	NA
Oluc	OlucILC-00059	NC_009355.1	NC_009355.1_93338-94922	1585	769	0.666	0.039	0.000	siLocus	1	False	NA
Oluc	OlucILC-00060	NC_009355.1	NC_009355.1_94089-95484	1396	551	0.582	0.044	0.000	siLocus	1	False	NA
Oluc	OlucILC-00061	NC_009355.1	NC_009355.1_94628-96776	2149	1418	0.570	-0.013	0.000	siLocus	1	False	NA
Oluc	OlucILC-00062	NC_009355.1	NC_009355.1_96172-98482	2311	1642	0.672	-0.080	0.000	siLocus	1	False	NA
Oluc	OlucILC-00063	NC_009355.1	NC_009355.1_97750-100776	3027	2249	0.622	0.001	0.000	siLocus	1	False	NA
Oluc	OlucILC-00064	NC_009355.1	NC_009355.1_99955-101968	2014	1159	0.605	0.043	0.000	siLocus	1	False	NA
Oluc	OlucILC-00065	NC_009355.1	NC_009355.1_101080-102517	1438	823	0.656	-0.094	0.000	siLocus	1	False	NA
Oluc	OlucILC-00066	NC_009355.1	NC_009355.1_102178-103873	1696	1077	0.643	0.075	0.000	siLocus	1	False	NA
Oluc	OlucILC-00067	NC_009355.1	NC_009355.1_102975-106416	3442	2987	0.582	-0.037	0.000	siLocus	1	False	NA
Oluc	OlucILC-00068	NC_009355.1	NC_009355.1_106406-108362	1957	1646	0.626	0.130	0.000	siLocus	1	False	NA
Oluc	OlucILC-00069	NC_009355.1	NC_009355.1_107753-109160	1408	772	0.610	-0.050	0.000	siLocus	1	False	NA
Oluc	OlucILC-00070	NC_009355.1	NC_009355.1_108498-111111	2614	2116	0.649	-0.103	0.000	siLocus	1	False	NA
Oluc	OlucILC-00071	NC_009355.1	NC_009355.1_110780-122582	11803	11498	0.561	-0.099	0.000	siLocus	1	False	NA
Oluc	OlucILC-00072	NC_009355.1	NC_009355.1_122304-125639	3336	2849	0.640	0.019	0.000	siLocus	1	False	NA
Oluc	OlucILC-00073	NC_009355.1	NC_009355.1_124945-126520	1576	763	0.607	-0.021	0.000	siLocus	1	False	NA
Oluc	OlucILC-00074	NC_009355.1	NC_009355.1_125590-126889	1300	360	0.577	0.043	0.000	siLocus	1	False	NA
Oluc	OlucILC-00075	NC_009355.1	NC_009355.1_125941-128113	2173	1270	0.652	-0.059	0.000	siLocus	1	False	NA
Oluc	OlucILC-00076	NC_009355.1	NC_009355.1_127257-129177	1921	1492	0.689	0.008	0.000	siLocus	1	False	NA
Oluc	OlucILC-00077	NC_009355.1	NC_009355.1_129178-133041	3864	3658	0.606	-0.056	0.000	siLocus	1	False	NA
Oluc	OlucILC-00078	NC_009355.1	NC_009355.1_132630-135132	2503	1863	0.612	0.082	0.000	siLocus	1	False	NA
Oluc	OlucILC-00079	NC_009355.1	NC_009355.1_134265-136929	2665	1771	0.597	0.067	0.000	siLocus	1	False	NA
Oluc	OlucILC-00080	NC_009355.1	NC_009355.1_136009-138670	2662	1814	0.634	-0.102	0.000	siLocus	1	False	NA
Oluc	OlucILC-00081	NC_009355.1	NC_009355.1_137896-140065	2170	1698	0.680	0.069	0.000	siLocus	1	False	NA
Oluc	OlucILC-00082	NC_009355.1	NC_009355.1_139898-142427	2530	1968	0.642	0.148	0.000	siLocus	1	False	NA
Oluc	OlucILC-00083	NC_009355.1	NC_009355.1_141471-143879	2409	1479	0.606	0.012	0.000	siLocus	1	False	NA
Oluc	OlucILC-00084	NC_009355.1	NC_009355.1_142977-147102	4126	3390	0.627	-0.037	0.000	siLocus	1	False	NA
Oluc	OlucILC-00085	NC_009355.1	NC_009355.1_146534-147899	1366	680	0.657	0.088	0.000	siLocus	1	False	NA
Oluc	OlucILC-00086	NC_009355.1	NC_009355.1_147097-149317	2221	1814	0.648	-0.006	0.000	siLocus	1	False	NA
Oluc	OlucILC-00087	NC_009355.1	NC_009355.1_149307-150723	1417	1069	0.571	0.048	0.000	siLocus	1	False	NA
Oluc	OlucILC-00088	NC_009355.1	NC_009355.1_150039-152535	2497	2121	0.620	-0.138	0.000	siLocus	1	False	NA
Oluc	OlucILC-00089	NC_009355.1	NC_009355.1_152469-159897	7429	7064	0.588	0.055	0.000	siLocus	1	False	NA
Oluc	OlucILC-00090	NC_009355.1	NC_009355.1_159235-160957	1723	1157	0.666	-0.053	0.000	siLocus	1	False	NA
Oluc	OlucILC-00091	NC_009355.1	NC_009355.1_160490-161846	1357	658	0.699	0.137	0.000	siLocus	1	False	NA
Oluc	OlucILC-00092	NC_009355.1	NC_009355.1_160916-162542	1627	751	0.637	0.055	0.000	siLocus	1	False	NA
Oluc	OlucILC-00093	NC_009355.1	NC_009355.1_161723-163421	1699	1142	0.655	-0.094	0.000	siLocus	1	False	NA
Oluc	OlucILC-00094	NC_009355.1	NC_009355.1_163128-164529	1402	779	0.646	0.120	0.000	siLocus	1	False	NA
Oluc	OlucILC-00095	NC_009355.1	NC_009355.1_163578-165744	2167	1691	0.643	-0.073	0.000	siLocus	1	False	NA
Oluc	OlucILC-00096	NC_009355.1	NC_009355.1_165745-170392	4648	4191	0.581	-0.025	0.000	siLocus	1	False	NA
Oluc	OlucILC-00097	NC_009355.1	NC_009355.1_169478-171146	1669	875	0.620	-0.053	0.000	siLocus	1	False	NA
Oluc	OlucILC-00098	NC_009355.1	NC_009355.1_170475-172902	2428	1613	0.642	0.143	0.000	siLocus	1	False	NA
Oluc	OlucILC-00099	NC_009355.1	NC_009355.1_171945-175257	3313	2634	0.630	-0.076	0.000	siLocus	1	False	NA
Oluc	OlucILC-00100	NC_009355.1	NC_009355.1_174858-177339	2482	1813	0.636	0.047	0.000	siLocus	1	False	NA
Oluc	OlucILC-00101	NC_009355.1	NC_009355.1_176401-178192	1792	847	0.564	0.007	0.000	siLocus	1	False	NA
Oluc	OlucILC-00102	NC_009355.1	NC_009355.1_177242-179936	2695	1804	0.593	-0.026	0.000	siLocus	1	False	NA
Oluc	OlucILC-00103	NC_009355.1	NC_009355.1_179107-182353	3247	2585	0.604	-0.021	0.000	siLocus	1	False	NA
Oluc	OlucILC-00104	NC_009355.1	NC_009355.1_181860-183435	1576	946	0.620	0.024	0.000	siLocus	1	False	NA
Oluc	OlucILC-00105	NC_009355.1	NC_009355.1_182669-185507	2839	2106	0.611	-0.058	0.000	siLocus	1	False	NA
Oluc	OlucILC-00106	NC_009355.1	NC_009355.1_184810-186342	1533	766	0.588	0.019	0.000	siLocus	1	False	NA
Oluc	OlucILC-00107	NC_009355.1	NC_009355.1_185507-188270	2764	1897	0.595	-0.040	0.000	siLocus	1	False	NA
Oluc	OlucILC-00108	NC_009355.1	NC_009355.1_187373-189002	1630	747	0.632	-0.002	0.000	siLocus	1	False	NA
Oluc	OlucILC-00109	NC_009355.1	NC_009355.1_188134-189736	1603	965	0.611	-0.116	0.000	siLocus	1	False	NA
Oluc	OlucILC-00110	NC_009355.1	NC_009355.1_189331-191828	2498	1896	0.614	0.060	0.000	siLocus	1	False	NA
Oluc	OlucILC-00111	NC_009355.1	NC_009355.1_191031-192258	1228	351	0.532	-0.047	0.000	siLocus	1	False	NA
Oluc	OlucILC-00112	NC_009355.1	NC_009355.1_191302-192961	1660	807	0.555	-0.062	0.000	siLocus	1	False	NA
Oluc	OlucILC-00113	NC_009355.1	NC_009355.1_192213-194004	1792	980	0.626	-0.074	0.000	siLocus	1	False	NA
Oluc	OlucILC-00114	NC_009355.1	NC_009355.1_193130-194908	1779	885	0.657	-0.008	0.000	siLocus	1	False	NA
Oluc	OlucILC-00115	NC_009355.1	NC_009355.1_193996-195643	1648	1105	0.704	-0.104	0.000	siLocus	1	False	NA
Oluc	OlucILC-00116	NC_009355.1	NC_009355.1_195471-199084	3614	3051	0.580	0.057	0.000	siLocus	1	False	NA
Oluc	OlucILC-00117	NC_009355.1	NC_009355.1_198132-201484	3353	2524	0.594	-0.061	0.000	siLocus	1	False	NA
Oluc	OlucILC-00118	NC_009355.1	NC_009355.1_200781-202596	1816	1031	0.654	0.058	0.000	siLocus	1	False	NA
Oluc	OlucILC-00119	NC_009355.1	NC_009355.1_201730-203431	1702	920	0.649	-0.063	0.000	siLocus	1	False	NA
Oluc	OlucILC-00120	NC_009355.1	NC_009355.1_202735-204250	1516	724	0.682	0.025	0.000	siLocus	1	False	NA
Oluc	OlucILC-00121	NC_009355.1	NC_009355.1_203364-205299	1936	1298	0.706	-0.018	0.000	siLocus	1	False	NA
Oluc	OlucILC-00122	NC_009355.1	NC_009355.1_204912-207135	2224	1567	0.667	0.066	0.000	siLocus	1	False	NA
Oluc	OlucILC-00123	NC_009355.1	NC_009355.1_206210-208209	2000	1279	0.624	-0.071	0.000	siLocus	1	False	NA
Oluc	OlucILC-00124	NC_009355.1	NC_009355.1_207693-209193	1501	947	0.643	-0.013	0.000	siLocus	1	False	NA
Oluc	OlucILC-00125	NC_009355.1	NC_009355.1_208604-209888	1285	912	0.705	-0.042	0.000	siLocus	1	False	NA
Oluc	OlucILC-00126	NC_009355.1	NC_009355.1_209733-211164	1432	1245	0.713	-0.058	0.000	siLocus	1	False	NA
Oluc	OlucILC-00127	NC_009355.1	NC_009355.1_210947-213219	2273	1734	0.615	0.139	0.000	siLocus	1	False	NA
Oluc	OlucILC-00128	NC_009355.1	NC_009355.1_212359-214405	2047	1261	0.617	-0.024	0.000	siLocus	1	False	NA
Oluc	OlucILC-00129	NC_009355.1	NC_009355.1_213696-214992	1297	549	0.657	-0.002	0.000	siLocus	1	False	NA
Oluc	OlucILC-00130	NC_009355.1	NC_009355.1_214207-216977	2771	1906	0.607	0.065	0.000	ciLocus	2	False	NA
Oluc	OlucILC-00131	NC_009355.1	NC_009355.1_216033-221108	5076	4273	0.553	-0.049	0.000	siLocus	1	False	NA
Oluc	OlucILC-00132	NC_009355.1	NC_009355.1_220448-221603	1156	378	0.662	0.093	0.000	siLocus	1	False	NA
Oluc	OlucILC-00133	NC_009355.1	NC_009355.1_220710-223035	2326	1799	0.630	-0.039	0.000	siLocus	1	False	NA
Oluc	OlucILC-00134	NC_009355.1	NC_009355.1_222876-224439	1564	2574	0.621	0.018	0.000	siLocus	1	False	NA
Oluc	OlucILC-00135	NC_009355.1	NC_009355.1_223428-225529	2102	0	0.599	0.041	0.000	siLocus	1	False	NA
Oluc	OlucILC-00136	NC_009355.1	NC_009355.1_225530-227209	1680	1680	0.550	-0.104	0.000	iiLocus	0	False	FR
Oluc	OlucILC-00137	NC_009355.1	NC_009355.1_227210-228920	1711	1387	0.687	-0.030	0.000	siLocus	1	False	NA
Oluc	OlucILC-00138	NC_009355.1	NC_009355.1_228272-231236	2965	2166	0.615	0.076	0.000	siLocus	1	False	NA
Oluc	OlucILC-00139	NC_009355.1	NC_009355.1_230289-232371	2083	1231	0.606	-0.040	0.000	siLocus	1	False	NA
Oluc	OlucILC-00140	NC_009355.1	NC_009355.1_231616-233602	1987	1582	0.688	-0.056	0.000	siLocus	1	False	NA
Oluc	OlucILC-00141	NC_009355.1	NC_009355.1_233548-239188	5641	5248	0.559	0.072	0.000	siLocus	1	False	NA
Oluc	OlucILC-00142	NC_009355.1	NC_009355.1_238459-242600	4142	3282	0.563	0.095	0.000	siLocus	1	False	NA
Oluc	OlucILC-00143	NC_009355.1	NC_009355.1_241611-245418	3808	3150	0.546	-0.049	0.000	siLocus	1	False	NA
Oluc	OlucILC-00144	NC_009355.1	NC_009355.1_245092-247129	2038	1468	0.604	0.118	0.000	siLocus	1	False	NA
Oluc	OlucILC-00145	NC_009355.1	NC_009355.1_246317-248651	2335	1632	0.594	0.025	0.000	siLocus	1	False	NA
Oluc	OlucILC-00146	NC_009355.1	NC_009355.1_248059-249403	1345	722	0.596	-0.029	0.000	siLocus	1	False	NA
Oluc	OlucILC-00147	NC_009355.1	NC_009355.1_248751-250755	2005	1455	0.614	-0.060	0.000	siLocus	1	False	NA
Oluc	OlucILC-00148	NC_009355.1	NC_009355.1_250310-252332	2023	1332	0.641	0.027	0.000	siLocus	1	False	NA
Oluc	OlucILC-00149	NC_009355.1	NC_009355.1_251396-252740	1345	540	0.644	-0.090	0.000	siLocus	1	False	NA
Oluc	OlucILC-00150	NC_009355.1	NC_009355.1_252068-254289	2222	1517	0.609	0.019	0.000	siLocus	1	False	NA
Oluc	OlucILC-00151	NC_009355.1	NC_009355.1_253554-255495	1942	1113	0.568	0.059	0.000	siLocus	1	False	NA
Oluc	OlucILC-00152	NC_009355.1	NC_009355.1_254574-256638	2065	1270	0.612	-0.051	0.000	siLocus	1	False	NA
Oluc	OlucILC-00153	NC_009355.1	NC_009355.1_255970-259011	3042	2298	0.630	0.021	0.000	siLocus	1	False	NA
Oluc	OlucILC-00154	NC_009355.1	NC_009355.1_258193-260322	2130	3069	0.597	-0.084	0.000	siLocus	1	False	NA
Oluc	OlucILC-00155	NC_009355.1	NC_009355.1_259280-262083	2804	0	0.606	-0.062	0.000	siLocus	1	False	NA
Oluc	OlucILC-00156	NC_009355.1	NC_009355.1_261260-264137	2878	2005	0.617	0.051	0.000	siLocus	1	False	NA
Oluc	OlucILC-00157	NC_009355.1	NC_009355.1_263216-264887	1672	728	0.619	0.129	0.000	siLocus	1	False	NA
Oluc	OlucILC-00158	NC_009355.1	NC_009355.1_263921-266598	2678	2129	0.525	0.032	0.000	siLocus	1	False	NA
Oluc	OlucILC-00159	NC_009355.1	NC_009355.1_266469-269034	2566	2316	0.578	-0.124	0.000	siLocus	1	False	NA
Oluc	OlucILC-00160	NC_009355.1	NC_009355.1_268664-270233	1570	937	0.682	0.028	0.000	siLocus	1	False	NA
Oluc	OlucILC-00161	NC_009355.1	NC_009355.1_269339-271079	1741	1142	0.676	-0.009	0.000	siLocus	1	False	NA
Oluc	OlucILC-00162	NC_009355.1	NC_009355.1_270778-273763	2986	2587	0.661	0.034	0.000	siLocus	1	False	NA
Oluc	OlucILC-00163	NC_009355.1	NC_009355.1_273267-274698	1432	1103	0.689	-0.012	0.000	siLocus	1	False	NA
Oluc	OlucILC-00164	NC_009355.1	NC_009355.1_274538-277106	2569	2038	0.598	0.122	0.000	siLocus	1	False	NA
Oluc	OlucILC-00165	NC_009355.1	NC_009355.1_276206-278917	2712	2220	0.599	-0.090	0.000	siLocus	1	False	NA
Oluc	OlucILC-00166	NC_009355.1	NC_009355.1_278836-281137	2302	1923	0.685	0.043	0.000	siLocus	1	False	NA
Oluc	OlucILC-00167	NC_009355.1	NC_009355.1_280462-281869	1408	845	0.678	-0.015	0.000	siLocus	1	False	NA
Oluc	OlucILC-00168	NC_009355.1	NC_009355.1_281419-284196	2778	2076	0.560	0.109	0.000	siLocus	1	False	NA
Oluc	OlucILC-00169	NC_009355.1	NC_009355.1_283245-285687	2443	1591	0.600	-0.074	0.000	siLocus	1	False	NA
Oluc	OlucILC-00170	NC_009355.1	NC_009355.1_284936-286970	2035	1192	0.648	0.019	0.000	siLocus	1	False	NA
Oluc	OlucILC-00171	NC_009355.1	NC_009355.1_286037-287435	1399	795	0.625	-0.097	0.000	siLocus	1	False	NA
Oluc	OlucILC-00172	NC_009355.1	NC_009355.1_287162-289478	2317	1696	0.627	0.034	0.000	siLocus	1	False	NA
Oluc	OlucILC-00173	NC_009355.1	NC_009355.1_288511-289879	1369	484	0.604	-0.042	0.000	siLocus	1	False	NA
Oluc	OlucILC-00174	NC_009355.1	NC_009355.1_289078-291166	2089	1238	0.663	-0.079	0.000	siLocus	1	False	NA
Oluc	OlucILC-00175	NC_009355.1	NC_009355.1_290266-291919	1654	831	0.642	-0.034	0.000	siLocus	1	False	NA
Oluc	OlucILC-00176	NC_009355.1	NC_009355.1_291175-293131	1957	1246	0.622	-0.058	0.000	siLocus	1	False	NA
Oluc	OlucILC-00177	NC_009355.1	NC_009355.1_292455-294940	2486	2147	0.669	-0.082	0.000	siLocus	1	False	NA
Oluc	OlucILC-00178	NC_009355.1	NC_009355.1_294941-297543	2603	2174	0.662	0.084	0.000	siLocus	1	False	NA
Oluc	OlucILC-00179	NC_009355.1	NC_009355.1_296686-301637	4952	4523	0.563	0.009	0.000	siLocus	1	False	NA
Oluc	OlucILC-00180	NC_009355.1	NC_009355.1_301638-303590	1953	1539	0.608	0.025	0.000	siLocus	1	False	NA
Oluc	OlucILC-00181	NC_009355.1	NC_009355.1_302763-305836	3074	2660	0.595	-0.093	0.000	siLocus	1	False	NA
Oluc	OlucILC-00182	NC_009355.1	NC_009355.1_305837-307661	1825	1485	0.697	0.020	0.000	siLocus	1	False	NA
Oluc	OlucILC-00183	NC_009355.1	NC_009355.1_306981-308646	1666	1116	0.673	0.084	0.000	siLocus	1	False	NA
Oluc	OlucILC-00184	NC_009355.1	NC_009355.1_308228-310100	1873	1663	0.546	-0.092	0.000	siLocus	1	False	NA
Oluc	OlucILC-00185	NC_009355.1	NC_009355.1_310101-311347	1247	1247	0.650	-0.170	0.000	iiLocus	0	False	RF
Oluc	OlucILC-00186	NC_009355.1	NC_009355.1_311348-313025	1678	1303	0.624	0.083	0.000	siLocus	1	False	NA
Oluc	OlucILC-00187	NC_009355.1	NC_009355.1_312276-313440	1165	633	0.669	-0.053	0.000	siLocus	1	False	NA
Oluc	OlucILC-00188	NC_009355.1	NC_009355.1_313127-315713	2587	1933	0.589	0.112	0.000	siLocus	1	False	NA
Oluc	OlucILC-00189	NC_009355.1	NC_009355.1_314719-315883	1165	270	0.541	0.076	0.000	siLocus	1	False	NA
Oluc	OlucILC-00190	NC_009355.1	NC_009355.1_315090-316422	1333	477	0.544	0.007	0.000	siLocus	1	False	NA
Oluc	OlucILC-00191	NC_009355.1	NC_009355.1_315505-317476	1972	1071	0.605	-0.059	0.000	siLocus	1	False	NA
Oluc	OlucILC-00192	NC_009355.1	NC_009355.1_316592-322954	6363	5460	0.576	0.012	0.000	siLocus	1	False	NA
Oluc	OlucILC-00193	NC_009355.1	NC_009355.1_322034-324766	2733	2171	0.628	0.043	0.000	siLocus	1	False	NA
Oluc	OlucILC-00194	NC_009355.1	NC_009355.1_324565-326503	1939	1404	0.696	0.101	0.000	siLocus	1	False	NA
Oluc	OlucILC-00195	NC_009355.1	NC_009355.1_325636-328306	2671	1763	0.657	0.012	0.000	siLocus	1	False	NA
Oluc	OlucILC-00196	NC_009355.1	NC_009355.1_327359-329066	1708	788	0.659	-0.103	0.000	siLocus	1	False	NA
Oluc	OlucILC-00197	NC_009355.1	NC_009355.1_328175-329696	1522	805	0.673	-0.033	0.000	siLocus	1	False	NA
Oluc	OlucILC-00198	NC_009355.1	NC_009355.1_329155-332251	3097	2597	0.636	-0.050	0.000	siLocus	1	False	NA
Oluc	OlucILC-00199	NC_009355.1	NC_009355.1_331793-333160	1368	1138	0.689	0.030	0.000	siLocus	1	False	NA
Oluc	OlucILC-00200	NC_009355.1	NC_009355.1_333161-336978	3818	3818	0.649	-0.069	0.000	siLocus	1	False	NA
Oluc	OlucILC-00201	NC_009355.1	NC_009355.1_336979-340060	3082	2846	0.664	0.011	0.000	siLocus	1	False	NA
Oluc	OlucILC-00202	NC_009355.1	NC_009355.1_339589-341869	2281	1922	0.654	0.072	0.000	siLocus	1	False	NA
Oluc	OlucILC-00203	NC_009355.1	NC_009355.1_341624-343060	1437	1008	0.649	0.120	0.000	siLocus	1	False	NA
Oluc	OlucILC-00204	NC_009355.1	NC_009355.1_342448-344878	2431	1868	0.637	-0.103	0.000	siLocus	1	False	NA
Oluc	OlucILC-00205	NC_009355.1	NC_009355.1_344367-346533	2167	1794	0.675	0.067	0.000	siLocus	1	False	NA
Oluc	OlucILC-00206	NC_009355.1	NC_009355.1_346299-347862	1564	1202	0.637	0.060	0.000	siLocus	1	False	NA
Oluc	OlucILC-00207	NC_009355.1	NC_009355.1_347374-349441	2068	1360	0.588	0.114	0.000	siLocus	1	False	NA
Oluc	OlucILC-00208	NC_009355.1	NC_009355.1_348516-351405	2890	2116	0.625	-0.055	0.000	siLocus	1	False	NA
Oluc	OlucILC-00209	NC_009355.1	NC_009355.1_350783-352919	2137	1384	0.640	0.069	0.000	siLocus	1	False	NA
