Species	LocusId	SeqID	LocusPos	Length	EffectiveLength	GCContent	GCSkew	NContent	LocusClass	GeneCount	SeqUnannot	FlankGeneOrient
Tcas	locus:NC_007416.2_2269852-2285124.	NC_007416.2	locus:NC_007416.2_2269852-2285124.	15273	15273	0.437	0.014	0.000	miLocus	3	False	NA
Tcas	locus:NC_007416.2_2285125-2311844.	NC_007416.2	locus:NC_007416.2_2285125-2311844.	26720	26720	0.370	0.064	0.730	iiLocus	0	False	RR
Tcas	locus:NC_007416.2_2311845-2357438.	NC_007416.2	locus:NC_007416.2_2311845-2357438.	45594	45594	0.386	-0.004	0.005	siLocus	1	False	NA
Tcas	locus:NC_007416.2_2357439-2365703.	NC_007416.2	locus:NC_007416.2_2357439-2365703.	8265	8265	0.329	-0.017	0.000	iiLocus	0	False	RF
Tcas	locus:NC_007416.2_2365704-2400030.	NC_007416.2	locus:NC_007416.2_2365704-2400030.	34327	34327	0.395	0.013	0.003	miLocus	4	False	NA
Tcas	locus:NC_007416.2_2400031-2401565.	NC_007416.2	locus:NC_007416.2_2400031-2401565.	1535	1535	0.344	-0.023	0.000	iiLocus	0	False	RF
Tcas	locus:NC_007416.2_2401566-2408437.	NC_007416.2	locus:NC_007416.2_2401566-2408437.	6872	6872	0.371	0.050	0.000	miLocus	2	False	NA
Tcas	locus:NC_007416.2_2408438-2439396.	NC_007416.2	locus:NC_007416.2_2408438-2439396.	30959	30959	0.367	0.026	0.000	iiLocus	0	False	RF
Tcas	locus:NC_007416.2_2439397-2523327.	NC_007416.2	locus:NC_007416.2_2439397-2523327.	83931	83489	0.385	0.028	0.004	miLocus	13	False	NA
Tcas	locus:NC_007416.2_2522444-2567720.	NC_007416.2	locus:NC_007416.2_2522444-2567720.	45277	44835	0.374	0.025	0.033	ciLocus	1	False	NA
Tcas	locus:NC_007416.2_2562154-2563677.	NC_007416.2	locus:NC_007416.2_2562154-2563677.	1524	0	0.395	0.003	0.000	siLocus	1	False	NA
Tcas	locus:NC_007416.2_2567721-2580623.	NC_007416.2	locus:NC_007416.2_2567721-2580623.	12903	12903	0.371	-0.014	0.000	iiLocus	0	False	RR
Tcas	locus:NC_007416.2_2580624-2582854.	NC_007416.2	locus:NC_007416.2_2580624-2582854.	2231	2231	0.385	-0.021	0.000	niLocus	1	False	NA
Tcas	locus:NC_007416.2_2582855-2592017.	NC_007416.2	locus:NC_007416.2_2582855-2592017.	9163	9163	0.369	0.001	0.000	iiLocus	0	False	RF
Tcas	locus:NC_007416.2_2592018-2595707.	NC_007416.2	locus:NC_007416.2_2592018-2595707.	3690	3690	0.488	-0.011	0.000	siLocus	1	False	NA
Tcas	locus:NC_007416.2_2595708-2598321.	NC_007416.2	locus:NC_007416.2_2595708-2598321.	2614	2614	0.358	-0.033	0.000	iiLocus	0	False	FR
Tcas	locus:NC_007416.2_2598322-2614387.	NC_007416.2	locus:NC_007416.2_2598322-2614387.	16066	16066	0.394	-0.008	0.009	miLocus	6	False	NA
Tcas	locus:NC_007416.2_2614388-2621358.	NC_007416.2	locus:NC_007416.2_2614388-2621358.	6971	6971	0.343	0.004	0.000	iiLocus	0	False	RR
Tcas	locus:NC_007416.2_2621359-2630667.	NC_007416.2	locus:NC_007416.2_2621359-2630667.	9309	9309	0.451	-0.007	0.000	siLocus	1	False	NA
Tcas	locus:NC_007416.2_2630668-2657811.	NC_007416.2	locus:NC_007416.2_2630668-2657811.	27144	27144	0.370	-0.004	0.000	iiLocus	0	False	RR
Tcas	locus:NC_007416.2_2657812-2669602.	NC_007416.2	locus:NC_007416.2_2657812-2669602.	11791	11791	0.394	-0.016	0.040	siLocus	1	False	NA
Tcas	locus:NC_007416.2_2669603-2972036.	NC_007416.2	locus:NC_007416.2_2669603-2972036.	302434	302434	0.350	-0.268	0.990	iiLocus	0	False	RR
Tcas	locus:NC_007416.2_2972037-2983330.	NC_007416.2	locus:NC_007416.2_2972037-2983330.	11294	11294	0.385	0.070	0.005	miLocus	5	False	NA
Tcas	locus:NC_007416.2_2983331-2990006.	NC_007416.2	locus:NC_007416.2_2983331-2990006.	6676	6676	0.335	0.055	0.000	iiLocus	0	False	FF
Tcas	locus:NC_007416.2_2990007-2994862.	NC_007416.2	locus:NC_007416.2_2990007-2994862.	4856	4856	0.447	-0.086	0.000	siLocus	1	False	NA
Tcas	locus:NC_007416.2_2994863-3056182.	NC_007416.2	locus:NC_007416.2_2994863-3056182.	61320	61320	0.370	0.028	0.001	iiLocus	0	False	FF
Tcas	locus:NC_007416.2_3056183-3150156.	NC_007416.2	locus:NC_007416.2_3056183-3150156.	93974	93974	0.365	-0.013	0.001	siLocus	1	False	NA
Tcas	locus:NC_007416.2_3150157-3168499.	NC_007416.2	locus:NC_007416.2_3150157-3168499.	18343	18343	0.350	-0.072	0.000	iiLocus	0	False	FF
Tcas	locus:NC_007416.2_3168500-3190288.	NC_007416.2	locus:NC_007416.2_3168500-3190288.	21789	21789	0.359	-0.017	0.000	miLocus	3	False	NA
Tcas	locus:NC_007416.2_3190289-3496798.	NC_007416.2	locus:NC_007416.2_3190289-3496798.	306510	306510	0.354	-0.006	0.979	iiLocus	0	False	RR
Tcas	locus:NC_007416.2_3496799-3530299.	NC_007416.2	locus:NC_007416.2_3496799-3530299.	33501	33501	0.361	0.001	0.000	siLocus	1	False	NA
Tcas	locus:NC_007416.2_3530300-3536303.	NC_007416.2	locus:NC_007416.2_3530300-3536303.	6004	6004	0.322	-0.001	0.000	iiLocus	0	False	RF
Tcas	locus:NC_007416.2_3536304-3538680.	NC_007416.2	locus:NC_007416.2_3536304-3538680.	2377	2377	0.381	0.004	0.000	siLocus	1	False	NA
Tcas	locus:NC_007416.2_3538681-3560318.	NC_007416.2	locus:NC_007416.2_3538681-3560318.	21638	21638	0.377	-0.003	0.000	iiLocus	0	False	FF
Tcas	locus:NC_007416.2_3560319-3595012.	NC_007416.2	locus:NC_007416.2_3560319-3595012.	34694	34694	0.385	0.016	0.000	siLocus	1	False	NA
Tcas	locus:NC_007416.2_3595013-3602323.	NC_007416.2	locus:NC_007416.2_3595013-3602323.	7311	7311	0.345	0.025	0.000	iiLocus	0	False	FF
Tcas	locus:NC_007416.2_3602324-3817419.	NC_007416.2	locus:NC_007416.2_3602324-3817419.	215096	215096	0.369	-0.009	0.008	miLocus	7	False	NA
Tcas	locus:NC_007416.2_3817420-3822737.	NC_007416.2	locus:NC_007416.2_3817420-3822737.	5318	5318	0.327	-0.066	0.000	iiLocus	0	False	RR
Tcas	locus:NC_007416.2_3822738-3836857.	NC_007416.2	locus:NC_007416.2_3822738-3836857.	14120	14120	0.409	-0.008	0.030	miLocus	3	False	NA
Tcas	locus:NC_007416.2_3836858-3842020.	NC_007416.2	locus:NC_007416.2_3836858-3842020.	5163	5163	0.356	-0.029	0.000	iiLocus	0	False	RF
Tcas	locus:NC_007416.2_3842021-3872186.	NC_007416.2	locus:NC_007416.2_3842021-3872186.	30166	30166	0.388	0.032	0.000	miLocus	6	False	NA
Tcas	locus:NC_007416.2_3872187-3874477.	NC_007416.2	locus:NC_007416.2_3872187-3874477.	2291	2291	0.276	0.046	0.000	iiLocus	0	False	FF
Tcas	locus:NC_007416.2_3874478-3876559.	NC_007416.2	locus:NC_007416.2_3874478-3876559.	2082	2082	0.461	-0.025	0.000	siLocus	1	False	NA
Tcas	locus:NC_007416.2_3876560-3905994.	NC_007416.2	locus:NC_007416.2_3876560-3905994.	29435	29435	0.331	-0.003	0.011	iiLocus	0	False	FR
Tcas	locus:NC_007416.2_3905995-3914848.	NC_007416.2	locus:NC_007416.2_3905995-3914848.	8854	8854	0.367	0.064	0.006	siLocus	1	False	NA
Tcas	locus:NC_007416.2_3914849-3915752.	NC_007416.2	locus:NC_007416.2_3914849-3915752.	904	904	0.346	0.035	0.000	iiLocus	0	False	RF
Tcas	locus:NC_007416.2_3915753-3941910.	NC_007416.2	locus:NC_007416.2_3915753-3941910.	26158	26158	0.413	-0.038	0.000	miLocus	4	False	NA
Tcas	locus:NC_007416.2_3941911-3942463.	NC_007416.2	locus:NC_007416.2_3941911-3942463.	553	553	0.344	0.158	0.000	iiLocus	0	False	RR
Tcas	locus:NC_007416.2_3942464-3962741.	NC_007416.2	locus:NC_007416.2_3942464-3962741.	20278	20278	0.408	-0.020	0.000	miLocus	4	False	NA
Tcas	locus:NC_007416.2_3962742-3963944.	NC_007416.2	locus:NC_007416.2_3962742-3963944.	1203	1203	0.335	0.098	0.042	iiLocus	0	False	RF
Tcas	locus:NC_007416.2_3963945-3979854.	NC_007416.2	locus:NC_007416.2_3963945-3979854.	15910	15910	0.384	0.005	0.255	miLocus	2	False	NA
Tcas	locus:NC_007416.2_3979855-3980440.	NC_007416.2	locus:NC_007416.2_3979855-3980440.	586	586	0.307	0.078	0.000	iiLocus	0	False	RF
Tcas	locus:NC_007416.2_3980441-3996747.	NC_007416.2	locus:NC_007416.2_3980441-3996747.	16307	16307	0.410	0.033	0.014	siLocus	1	False	NA
Tcas	locus:NC_007416.2_3996748-3997938.	NC_007416.2	locus:NC_007416.2_3996748-3997938.	1191	1191	0.318	0.040	0.000	iiLocus	0	False	FR
Tcas	locus:NC_007416.2_3997939-3999777.	NC_007416.2	locus:NC_007416.2_3997939-3999777.	1839	1839	0.393	-0.046	0.000	siLocus	1	False	NA
Tcas	locus:NC_007416.2_3999778-4002913.	NC_007416.2	locus:NC_007416.2_3999778-4002913.	3136	3136	0.347	0.008	0.000	iiLocus	0	False	RF
Tcas	locus:NC_007416.2_4002914-4058884.	NC_007416.2	locus:NC_007416.2_4002914-4058884.	55971	55971	0.384	-0.003	0.000	miLocus	5	False	NA
Tcas	locus:NC_007416.2_4058885-4079849.	NC_007416.2	locus:NC_007416.2_4058885-4079849.	20965	20965	0.316	0.031	0.139	iiLocus	0	False	FF
Tcas	locus:NC_007416.2_4079850-4095463.	NC_007416.2	locus:NC_007416.2_4079850-4095463.	15614	15614	0.390	-0.020	0.021	siLocus	1	False	NA
Tcas	locus:NC_007416.2_4095464-4104058.	NC_007416.2	locus:NC_007416.2_4095464-4104058.	8595	8595	0.364	-0.055	0.000	iiLocus	0	False	FR
Tcas	locus:NC_007416.2_4104059-4148905.	NC_007416.2	locus:NC_007416.2_4104059-4148905.	44847	44847	0.395	0.005	0.000	miLocus	5	False	NA
Tcas	locus:NC_007416.2_4148906-4154767.	NC_007416.2	locus:NC_007416.2_4148906-4154767.	5862	5862	0.360	-0.042	0.000	iiLocus	0	False	RR
Tcas	locus:NC_007416.2_4154768-4159272.	NC_007416.2	locus:NC_007416.2_4154768-4159272.	4505	4505	0.374	-0.031	0.000	miLocus	2	False	NA
Tcas	locus:NC_007416.2_4159273-4162217.	NC_007416.2	locus:NC_007416.2_4159273-4162217.	2945	2945	0.339	-0.021	0.000	iiLocus	0	False	RF
Tcas	locus:NC_007416.2_4162218-4185395.	NC_007416.2	locus:NC_007416.2_4162218-4185395.	23178	23178	0.400	0.022	0.000	miLocus	4	False	NA
Tcas	locus:NC_007416.2_4185396-4189846.	NC_007416.2	locus:NC_007416.2_4185396-4189846.	4451	4451	0.340	-0.050	0.000	iiLocus	0	False	RR
