Species	LocusId	SeqID	LocusPos	Length	EffectiveLength	GCContent	GCSkew	NContent	LocusClass	GeneCount	SeqUnannot	FlankGeneOrient
Crei	CreiILC-00030	NW_001842495.1	NW_001842495.1_1-40484	40484	40484	0.459	0.106	0.969	fiLocus	0	True	NA
Crei	CreiILC-00031	NW_001842496.1	NW_001842496.1_1-40317	40317	40317	0.345	-0.068	0.966	fiLocus	0	True	NA
Crei	CreiILC-00032	NW_001842497.1	NW_001842497.1_1-40133	40133	40133	0.337	-0.026	0.969	fiLocus	0	True	NA
Crei	CreiILC-00033	NW_001842498.1	NW_001842498.1_1-40077	40077	40077	0.388	-0.079	0.968	fiLocus	0	True	NA
Crei	CreiILC-00034	NW_001842499.1	NW_001842499.1_1-40134	40134	40134	0.401	-0.098	0.971	fiLocus	0	True	NA
Crei	CreiILC-00035	NW_001842500.1	NW_001842500.1_1-40301	40301	40301	0.341	0.002	0.969	fiLocus	0	True	NA
Crei	CreiILC-00036	NW_001842501.1	NW_001842501.1_1-40423	40423	40423	0.269	-0.075	0.971	fiLocus	0	True	NA
Crei	CreiILC-00037	NW_001842502.1	NW_001842502.1_1-40032	40032	40032	0.363	-0.022	0.966	fiLocus	0	True	NA
Crei	CreiILC-00038	NW_001842503.1	NW_001842503.1_1-40027	40027	40027	0.372	-0.058	0.966	fiLocus	0	True	NA
Crei	CreiILC-00039	NW_001842504.1	NW_001842504.1_1-40057	40057	40057	0.296	-0.066	0.969	fiLocus	0	True	NA
Crei	CreiILC-00040	NW_001842505.1	NW_001842505.1_1-40073	40073	40073	0.367	-0.005	0.970	fiLocus	0	True	NA
Crei	CreiILC-00041	NW_001842506.1	NW_001842506.1_1-40077	40077	40077	0.285	-0.154	0.971	fiLocus	0	True	NA
Crei	CreiILC-00042	NW_001842507.1	NW_001842507.1_1-40077	40077	40077	0.453	0.137	0.968	fiLocus	0	True	NA
Crei	CreiILC-00043	NW_001842508.1	NW_001842508.1_1-40006	40006	40006	0.395	-0.212	0.973	fiLocus	0	True	NA
Crei	CreiILC-00044	NW_001842509.1	NW_001842509.1_1-40042	40042	40042	0.394	-0.074	0.963	fiLocus	0	True	NA
Crei	CreiILC-00045	NW_001842510.1	NW_001842510.1_1-40002	40002	40002	0.300	0.016	0.974	fiLocus	0	True	NA
Crei	CreiILC-00046	NW_001842511.1	NW_001842511.1_1-37144	37144	37144	0.595	-0.173	0.787	fiLocus	0	True	NA
Crei	CreiILC-00047	NW_001842512.1	NW_001842512.1_1-34847	34847	34847	0.652	-0.006	0.392	fiLocus	0	True	NA
Crei	CreiILC-00048	NW_001842513.1	NW_001842513.1_1-20005	20005	20005	0.645	-0.091	0.478	fiLocus	0	True	NA
Crei	CreiILC-00049	NW_001842514.1	NW_001842514.1_1-23081	23081	23081	0.599	0.032	0.582	fiLocus	0	True	NA
Crei	CreiILC-00050	NW_001842515.1	NW_001842515.1_1-26123	26123	26123	0.595	0.082	0.226	fiLocus	0	True	NA
Crei	CreiILC-00051	NW_001842516.1	NW_001842516.1_1-23013	23013	23013	0.671	-0.063	0.220	fiLocus	0	True	NA
Crei	CreiILC-00052	NW_001842517.1	NW_001842517.1_1-3650	3650	3650	0.584	0.166	0.014	fiLocus	0	True	NA
Crei	CreiILC-00053	NW_001842518.1	NW_001842518.1_1-24196	24196	24196	0.682	0.016	0.337	fiLocus	0	True	NA
Crei	CreiILC-00054	NW_001842519.1	NW_001842519.1_1-15664	15664	15664	0.728	0.051	0.824	fiLocus	0	True	NA
Crei	CreiILC-00055	NW_001842520.1	NW_001842520.1_1-22751	22751	22751	0.666	-0.003	0.174	fiLocus	0	True	NA
Crei	CreiILC-00056	NW_001842521.1	NW_001842521.1_1-22188	22188	22188	0.679	0.074	0.575	fiLocus	0	True	NA
Crei	CreiILC-00057	NW_001842522.1	NW_001842522.1_1-14454	14454	14454	0.662	0.066	0.763	fiLocus	0	True	NA
Crei	CreiILC-00058	NW_001842523.1	NW_001842523.1_1-12945	12945	12945	0.671	0.083	0.522	fiLocus	0	True	NA
Crei	CreiILC-00059	NW_001842524.1	NW_001842524.1_1-18469	18469	18469	0.642	0.090	0.815	fiLocus	0	True	NA
Crei	CreiILC-00060	NW_001842525.1	NW_001842525.1_1-18434	18434	18434	0.679	-0.027	0.748	fiLocus	0	True	NA
Crei	CreiILC-00061	NW_001842526.1	NW_001842526.1_1-18635	18635	18635	0.669	-0.022	0.542	fiLocus	0	True	NA
Crei	CreiILC-00062	NW_001842527.1	NW_001842527.1_1-18173	18173	18173	0.661	-0.024	0.537	fiLocus	0	True	NA
Crei	CreiILC-00063	NW_001842528.1	NW_001842528.1_1-17430	17430	17430	0.695	0.041	0.195	fiLocus	0	True	NA
Crei	CreiILC-00064	NW_001842529.1	NW_001842529.1_1-16028	16028	16028	0.665	0.001	0.621	fiLocus	0	True	NA
Crei	CreiILC-00065	NW_001842530.1	NW_001842530.1_1-17233	17233	17233	0.656	-0.025	0.491	fiLocus	0	True	NA
Crei	CreiILC-00066	NW_001842531.1	NW_001842531.1_1-16178	16178	16178	0.650	-0.057	0.766	fiLocus	0	True	NA
Crei	CreiILC-00067	NW_001842532.1	NW_001842532.1_1-16141	16141	16141	0.452	-0.016	0.759	fiLocus	0	True	NA
Crei	CreiILC-00068	NW_001842533.1	NW_001842533.1_1-15344	15344	15344	0.599	0.024	0.521	fiLocus	0	True	NA
Crei	CreiILC-00069	NW_001842534.1	NW_001842534.1_1-15823	15823	15823	0.525	0.070	0.815	fiLocus	0	True	NA
Crei	CreiILC-00070	NW_001842535.1	NW_001842535.1_1-15611	15611	15611	0.684	-0.077	0.526	fiLocus	0	True	NA
Crei	CreiILC-00071	NW_001842536.1	NW_001842536.1_1-15402	15402	15402	0.544	0.002	0.823	fiLocus	0	True	NA
Crei	CreiILC-00072	NW_001842537.1	NW_001842537.1_1-8401	8401	8401	0.598	0.115	0.736	fiLocus	0	True	NA
Crei	CreiILC-00073	NW_001842538.1	NW_001842538.1_1-14360	14360	14360	0.632	0.015	0.344	fiLocus	0	True	NA
Crei	CreiILC-00074	NW_001842539.1	NW_001842539.1_1-13963	13963	13963	0.677	0.010	0.269	fiLocus	0	True	NA
Crei	CreiILC-00075	NW_001842540.1	NW_001842540.1_1-14137	14137	14137	0.631	-0.014	0.165	fiLocus	0	True	NA
Crei	CreiILC-00076	NW_001842541.1	NW_001842541.1_1-13595	13595	13595	0.663	-0.008	0.257	fiLocus	0	True	NA
Crei	CreiILC-00077	NW_001842542.1	NW_001842542.1_1-14261	14261	14261	0.677	-0.059	0.577	fiLocus	0	True	NA
Crei	CreiILC-00078	NW_001842543.1	NW_001842543.1_1-13957	13957	13957	0.597	0.179	0.121	fiLocus	0	True	NA
Crei	CreiILC-00079	NW_001842544.1	NW_001842544.1_1-13419	13419	13419	0.602	-0.073	0.611	fiLocus	0	True	NA
Crei	CreiILC-00080	NW_001842545.1	NW_001842545.1_1-13350	13350	13350	0.555	0.035	0.549	fiLocus	0	True	NA
Crei	CreiILC-00081	NW_001842546.1	NW_001842546.1_1-13021	13021	13021	0.589	-0.031	0.147	fiLocus	0	True	NA
Crei	CreiILC-00082	NW_001842547.1	NW_001842547.1_1-11695	11695	11695	0.617	-0.094	0.104	fiLocus	0	True	NA
Crei	CreiILC-00083	NW_001842548.1	NW_001842548.1_1-12166	12166	12166	0.660	0.023	0.672	fiLocus	0	True	NA
Crei	CreiILC-00084	NW_001842549.1	NW_001842549.1_1-11829	11829	11829	0.638	0.053	0.682	fiLocus	0	True	NA
Crei	CreiILC-00085	NW_001842550.1	NW_001842550.1_1-11647	11647	11647	0.676	-0.058	0.438	fiLocus	0	True	NA
Crei	CreiILC-00086	NW_001842551.1	NW_001842551.1_1-11718	11718	11718	0.644	0.016	0.568	fiLocus	0	True	NA
Crei	CreiILC-00087	NW_001842552.1	NW_001842552.1_1-10845	10845	10845	0.682	0.042	0.679	fiLocus	0	True	NA
Crei	CreiILC-00088	NW_001842553.1	NW_001842553.1_1-11338	11338	11338	0.651	0.035	0.679	fiLocus	0	True	NA
Crei	CreiILC-00089	NW_001842554.1	NW_001842554.1_1-11472	11472	11472	0.679	0.045	0.639	fiLocus	0	True	NA
Crei	CreiILC-00090	NW_001842555.1	NW_001842555.1_1-11321	11321	11321	0.655	0.033	0.254	fiLocus	0	True	NA
Crei	CreiILC-00091	NW_001842556.1	NW_001842556.1_1-11133	11133	11133	0.654	-0.009	0.367	fiLocus	0	True	NA
Crei	CreiILC-00092	NW_001842557.1	NW_001842557.1_1-11685	11685	11685	0.600	-0.136	0.415	fiLocus	0	True	NA
Crei	CreiILC-00093	NW_001842558.1	NW_001842558.1_1-4586	4586	4586	0.638	0.245	0.435	fiLocus	0	True	NA
Crei	CreiILC-00094	NW_001842559.1	NW_001842559.1_1-10838	10838	10838	0.593	-0.066	0.583	fiLocus	0	True	NA
Crei	CreiILC-00095	NW_001842560.1	NW_001842560.1_1-11028	11028	11028	0.599	0.023	0.570	fiLocus	0	True	NA
Crei	CreiILC-00096	NW_001842561.1	NW_001842561.1_1-10241	10241	10241	0.644	0.046	0.471	fiLocus	0	True	NA
Crei	CreiILC-00097	NW_001842562.1	NW_001842562.1_1-10751	10751	10751	0.600	0.136	0.451	fiLocus	0	True	NA
Crei	CreiILC-00098	NW_001842563.1	NW_001842563.1_1-10826	10826	10826	0.629	-0.044	0.786	fiLocus	0	True	NA
Crei	CreiILC-00099	NW_001842564.1	NW_001842564.1_1-10642	10642	10642	0.665	-0.031	0.499	fiLocus	0	True	NA
Crei	CreiILC-00100	NW_001842565.1	NW_001842565.1_1-10985	10985	10985	0.624	-0.033	0.607	fiLocus	0	True	NA
Crei	CreiILC-00101	NW_001842566.1	NW_001842566.1_1-8110	8110	8110	0.605	0.131	0.746	fiLocus	0	True	NA
Crei	CreiILC-00102	NW_001842567.1	NW_001842567.1_1-10751	10751	10751	0.654	-0.006	0.432	fiLocus	0	True	NA
Crei	CreiILC-00103	NW_001842568.1	NW_001842568.1_1-10351	10351	10351	0.609	0.071	0.000	fiLocus	0	True	NA
Crei	CreiILC-00104	NW_001842569.1	NW_001842569.1_1-4398	4398	4398	0.649	-0.078	0.231	fiLocus	0	True	NA
Crei	CreiILC-00105	NW_001842570.1	NW_001842570.1_1-10203	10203	10203	0.647	0.057	0.111	fiLocus	0	True	NA
Crei	CreiILC-00106	NW_001842571.1	NW_001842571.1_1-10356	10356	10356	0.594	0.013	0.062	fiLocus	0	True	NA
Crei	CreiILC-00107	NW_001842572.1	NW_001842572.1_1-10146	10146	10146	0.607	-0.004	0.463	fiLocus	0	True	NA
Crei	CreiILC-00108	NW_001842573.1	NW_001842573.1_1-10136	10136	10136	0.397	-0.051	0.000	fiLocus	0	True	NA
Crei	CreiILC-00109	NW_001842574.1	NW_001842574.1_1-10503	10503	10503	0.602	0.042	0.501	fiLocus	0	True	NA
Crei	CreiILC-00110	NW_001842575.1	NW_001842575.1_1-10026	10026	10026	0.600	-0.196	0.434	fiLocus	0	True	NA
Crei	CreiILC-00111	NW_001842576.1	NW_001842576.1_1-8687	8687	8687	0.569	-0.049	0.729	fiLocus	0	True	NA
Crei	CreiILC-00112	NW_001842577.1	NW_001842577.1_1-9838	9838	9838	0.586	0.003	0.304	fiLocus	0	True	NA
Crei	CreiILC-00113	NW_001842578.1	NW_001842578.1_1-9468	9468	9468	0.753	0.080	0.743	fiLocus	0	True	NA
Crei	CreiILC-00114	NW_001842579.1	NW_001842579.1_1-9249	9249	9249	0.680	0.044	0.141	fiLocus	0	True	NA
Crei	CreiILC-00115	NW_001842580.1	NW_001842580.1_1-9276	9276	9276	0.591	-0.023	0.624	fiLocus	0	True	NA
Crei	CreiILC-00116	NW_001842581.1	NW_001842581.1_1-9421	9421	9421	0.613	0.061	0.672	fiLocus	0	True	NA
Crei	CreiILC-00117	NW_001842582.1	NW_001842582.1_1-9436	9436	9436	0.567	0.073	0.344	fiLocus	0	True	NA
Crei	CreiILC-00118	NW_001842583.1	NW_001842583.1_1-9422	9422	9422	0.646	-0.002	0.673	fiLocus	0	True	NA
Crei	CreiILC-00119	NW_001842584.1	NW_001842584.1_1-9358	9358	9358	0.691	0.022	0.718	fiLocus	0	True	NA
Crei	CreiILC-00120	NW_001842585.1	NW_001842585.1_1-9161	9161	9161	0.561	0.066	0.540	fiLocus	0	True	NA
Crei	CreiILC-00121	NW_001842586.1	NW_001842586.1_1-9134	9134	9134	0.577	0.062	0.643	fiLocus	0	True	NA
Crei	CreiILC-00122	NW_001842587.1	NW_001842587.1_1-9178	9178	9178	0.584	0.066	0.675	fiLocus	0	True	NA
Crei	CreiILC-00123	NW_001842588.1	NW_001842588.1_1-9184	9184	9184	0.698	0.054	0.721	fiLocus	0	True	NA
Crei	CreiILC-00124	NW_001842589.1	NW_001842589.1_1-9097	9097	9097	0.608	0.103	0.652	fiLocus	0	True	NA
Crei	CreiILC-00125	NW_001842590.1	NW_001842590.1_1-9096	9096	9096	0.595	-0.017	0.652	fiLocus	0	True	NA
Crei	CreiILC-00126	NW_001842591.1	NW_001842591.1_1-9150	9150	9150	0.572	-0.015	0.527	fiLocus	0	True	NA
Crei	CreiILC-00127	NW_001842592.1	NW_001842592.1_1-9025	9025	9025	0.588	-0.009	0.611	fiLocus	0	True	NA
Crei	CreiILC-00128	NW_001842593.1	NW_001842593.1_1-8997	8997	8997	0.637	-0.123	0.673	fiLocus	0	True	NA
Crei	CreiILC-00129	NW_001842594.1	NW_001842594.1_1-8979	8979	8979	0.668	0.075	0.761	fiLocus	0	True	NA
Crei	CreiILC-00130	NW_001842595.1	NW_001842595.1_1-8941	8941	8941	0.670	-0.009	0.712	fiLocus	0	True	NA
Crei	CreiILC-00131	NW_001842596.1	NW_001842596.1_1-8954	8954	8954	0.584	0.084	0.598	fiLocus	0	True	NA
Crei	CreiILC-00132	NW_001842597.1	NW_001842597.1_1-9135	9135	9135	0.664	-0.027	0.073	fiLocus	0	True	NA
Crei	CreiILC-00133	NW_001842598.1	NW_001842598.1_1-8620	8620	8620	0.638	0.014	0.468	fiLocus	0	True	NA
Crei	CreiILC-00134	NW_001842599.1	NW_001842599.1_1-9512	9512	9512	0.626	0.031	0.494	fiLocus	0	True	NA
Crei	CreiILC-00135	NW_001842600.1	NW_001842600.1_1-8874	8874	8874	0.642	0.043	0.744	fiLocus	0	True	NA
Crei	CreiILC-00136	NW_001842601.1	NW_001842601.1_1-8918	8918	8918	0.656	-0.029	0.695	fiLocus	0	True	NA
Crei	CreiILC-00137	NW_001842602.1	NW_001842602.1_1-8897	8897	8897	0.592	-0.018	0.524	fiLocus	0	True	NA
Crei	CreiILC-00138	NW_001842603.1	NW_001842603.1_1-9025	9025	9025	0.654	-0.134	0.623	fiLocus	0	True	NA
Crei	CreiILC-00139	NW_001842604.1	NW_001842604.1_1-8860	8860	8860	0.591	-0.109	0.676	fiLocus	0	True	NA
Crei	CreiILC-00140	NW_001842605.1	NW_001842605.1_1-8858	8858	8858	0.663	0.062	0.713	fiLocus	0	True	NA
Crei	CreiILC-00141	NW_001842606.1	NW_001842606.1_1-8834	8834	8834	0.667	0.024	0.491	fiLocus	0	True	NA
Crei	CreiILC-00142	NW_001842607.1	NW_001842607.1_1-8869	8869	8869	0.612	0.051	0.726	fiLocus	0	True	NA
Crei	CreiILC-00143	NW_001842608.1	NW_001842608.1_1-8821	8821	8821	0.707	0.229	0.751	fiLocus	0	True	NA
Crei	CreiILC-00144	NW_001842609.1	NW_001842609.1_1-9315	9315	9315	0.585	0.019	0.400	fiLocus	0	True	NA
Crei	CreiILC-00145	NW_001842610.1	NW_001842610.1_1-8796	8796	8796	0.622	-0.029	0.694	fiLocus	0	True	NA
Crei	CreiILC-00146	NW_001842611.1	NW_001842611.1_1-8792	8792	8792	0.688	0.078	0.744	fiLocus	0	True	NA
Crei	CreiILC-00147	NW_001842612.1	NW_001842612.1_1-8825	8825	8825	0.689	-0.021	0.618	fiLocus	0	True	NA
Crei	CreiILC-00148	NW_001842613.1	NW_001842613.1_1-8760	8760	8760	0.599	-0.033	0.754	fiLocus	0	True	NA
Crei	CreiILC-00149	NW_001842614.1	NW_001842614.1_1-8732	8732	8732	0.587	0.101	0.708	fiLocus	0	True	NA
Crei	CreiILC-00150	NW_001842615.1	NW_001842615.1_1-8389	8389	8389	0.665	-0.063	0.743	fiLocus	0	True	NA
Crei	CreiILC-00151	NW_001842616.1	NW_001842616.1_1-8678	8678	8678	0.622	0.014	0.705	fiLocus	0	True	NA
Crei	CreiILC-00152	NW_001842617.1	NW_001842617.1_1-7989	7989	7989	0.646	0.275	0.765	fiLocus	0	True	NA
Crei	CreiILC-00153	NW_001842618.1	NW_001842618.1_1-8668	8668	8668	0.624	-0.172	0.807	fiLocus	0	True	NA
Crei	CreiILC-00154	NW_001842619.1	NW_001842619.1_1-8970	8970	8970	0.535	0.017	0.692	fiLocus	0	True	NA
Crei	CreiILC-00155	NW_001842620.1	NW_001842620.1_1-8865	8865	8865	0.611	0.084	0.594	fiLocus	0	True	NA
Crei	CreiILC-00156	NW_001842621.1	NW_001842621.1_1-8797	8797	8797	0.669	0.012	0.700	fiLocus	0	True	NA
Crei	CreiILC-00157	NW_001842622.1	NW_001842622.1_1-8676	8676	8676	0.635	-0.024	0.731	fiLocus	0	True	NA
Crei	CreiILC-00158	NW_001842623.1	NW_001842623.1_1-8630	8630	8630	0.561	-0.154	0.568	fiLocus	0	True	NA
Crei	CreiILC-00159	NW_001842624.1	NW_001842624.1_1-8621	8621	8621	0.670	0.023	0.572	fiLocus	0	True	NA
Crei	CreiILC-00160	NW_001842625.1	NW_001842625.1_1-8649	8649	8649	0.484	-0.086	0.727	fiLocus	0	True	NA
Crei	CreiILC-00161	NW_001842626.1	NW_001842626.1_1-8659	8659	8659	0.535	0.018	0.724	fiLocus	0	True	NA
Crei	CreiILC-00162	NW_001842627.1	NW_001842627.1_1-8612	8612	8612	0.610	0.173	0.392	fiLocus	0	True	NA
Crei	CreiILC-00163	NW_001842628.1	NW_001842628.1_1-8590	8590	8590	0.666	-0.042	0.756	fiLocus	0	True	NA
Crei	CreiILC-00164	NW_001842629.1	NW_001842629.1_1-8582	8582	8582	0.592	0.154	0.574	fiLocus	0	True	NA
Crei	CreiILC-00165	NW_001842630.1	NW_001842630.1_1-8576	8576	8576	0.656	0.086	0.730	fiLocus	0	True	NA
Crei	CreiILC-00166	NW_001842631.1	NW_001842631.1_1-8569	8569	8569	0.602	-0.066	0.707	fiLocus	0	True	NA
Crei	CreiILC-00167	NW_001842632.1	NW_001842632.1_1-8747	8747	8747	0.639	-0.002	0.413	fiLocus	0	True	NA
Crei	CreiILC-00168	NW_001842633.1	NW_001842633.1_1-8701	8701	8701	0.606	0.145	0.165	fiLocus	0	True	NA
Crei	CreiILC-00169	NW_001842634.1	NW_001842634.1_1-7946	7946	7946	0.645	0.265	0.795	fiLocus	0	True	NA
Crei	CreiILC-00170	NW_001842635.1	NW_001842635.1_1-8533	8533	8533	0.688	-0.041	0.595	fiLocus	0	True	NA
Crei	CreiILC-00171	NW_001842636.1	NW_001842636.1_1-8580	8580	8580	0.516	0.242	0.702	fiLocus	0	True	NA
Crei	CreiILC-00172	NW_001842637.1	NW_001842637.1_1-8533	8533	8533	0.657	0.079	0.218	fiLocus	0	True	NA
Crei	CreiILC-00173	NW_001842638.1	NW_001842638.1_1-8619	8619	8619	0.702	0.012	0.671	fiLocus	0	True	NA
Crei	CreiILC-00174	NW_001842639.1	NW_001842639.1_1-8600	8600	8600	0.679	-0.090	0.812	fiLocus	0	True	NA
Crei	CreiILC-00175	NW_001842640.1	NW_001842640.1_1-8837	8837	8837	0.689	0.059	0.712	fiLocus	0	True	NA
Crei	CreiILC-00176	NW_001842641.1	NW_001842641.1_1-8497	8497	8497	0.738	-0.121	0.825	fiLocus	0	True	NA
Crei	CreiILC-00177	NW_001842642.1	NW_001842642.1_1-8607	8607	8607	0.650	-0.048	0.752	fiLocus	0	True	NA
Crei	CreiILC-00178	NW_001842643.1	NW_001842643.1_1-8539	8539	8539	0.612	0.143	0.573	fiLocus	0	True	NA
Crei	CreiILC-00179	NW_001842644.1	NW_001842644.1_1-8482	8482	8482	0.680	-0.007	0.693	fiLocus	0	True	NA
Crei	CreiILC-00180	NW_001842645.1	NW_001842645.1_1-8477	8477	8477	0.566	0.054	0.686	fiLocus	0	True	NA
Crei	CreiILC-00181	NW_001842646.1	NW_001842646.1_1-8445	8445	8445	0.377	0.130	0.804	fiLocus	0	True	NA
Crei	CreiILC-00182	NW_001842647.1	NW_001842647.1_1-8440	8440	8440	0.535	-0.016	0.844	fiLocus	0	True	NA
Crei	CreiILC-00183	NW_001842648.1	NW_001842648.1_1-8476	8476	8476	0.663	0.149	0.804	fiLocus	0	True	NA
Crei	CreiILC-00184	NW_001842649.1	NW_001842649.1_1-8432	8432	8432	0.615	-0.117	0.844	fiLocus	0	True	NA
Crei	CreiILC-00185	NW_001842650.1	NW_001842650.1_1-8429	8429	8429	0.699	0.046	0.572	fiLocus	0	True	NA
Crei	CreiILC-00186	NW_001842651.1	NW_001842651.1_1-8614	8614	8614	0.584	0.003	0.779	fiLocus	0	True	NA
Crei	CreiILC-00187	NW_001842652.1	NW_001842652.1_1-8682	8682	8682	0.572	-0.132	0.742	fiLocus	0	True	NA
Crei	CreiILC-00188	NW_001842653.1	NW_001842653.1_1-8405	8405	8405	0.420	-0.025	0.761	fiLocus	0	True	NA
Crei	CreiILC-00189	NW_001842654.1	NW_001842654.1_1-2179	2179	2179	0.604	-0.065	0.001	fiLocus	0	True	NA
Crei	CreiILC-00190	NW_001842655.1	NW_001842655.1_1-8403	8403	8403	0.616	-0.068	0.752	fiLocus	0	True	NA
Crei	CreiILC-00191	NW_001842656.1	NW_001842656.1_1-8392	8392	8392	0.648	0.013	0.677	fiLocus	0	True	NA
Crei	CreiILC-00192	NW_001842657.1	NW_001842657.1_1-8436	8436	8436	0.610	-0.033	0.395	fiLocus	0	True	NA
Crei	CreiILC-00193	NW_001842658.1	NW_001842658.1_1-8589	8589	8589	0.647	-0.029	0.507	fiLocus	0	True	NA
Crei	CreiILC-00194	NW_001842659.1	NW_001842659.1_1-8374	8374	8374	0.693	-0.035	0.728	fiLocus	0	True	NA
Crei	CreiILC-00195	NW_001842660.1	NW_001842660.1_1-8440	8440	8440	0.670	-0.005	0.481	fiLocus	0	True	NA
Crei	CreiILC-00196	NW_001842661.1	NW_001842661.1_1-8355	8355	8355	0.665	-0.066	0.778	fiLocus	0	True	NA
Crei	CreiILC-00197	NW_001842662.1	NW_001842662.1_1-8355	8355	8355	0.621	0.121	0.863	fiLocus	0	True	NA
Crei	CreiILC-00198	NW_001842663.1	NW_001842663.1_1-8921	8921	8921	0.747	0.255	0.754	fiLocus	0	True	NA
Crei	CreiILC-00199	NW_001842664.1	NW_001842664.1_1-8850	8850	8850	0.590	0.107	0.479	fiLocus	0	True	NA
Crei	CreiILC-00200	NW_001842665.1	NW_001842665.1_1-8344	8344	8344	0.636	-0.102	0.714	fiLocus	0	True	NA
Crei	CreiILC-00201	NW_001842666.1	NW_001842666.1_1-8340	8340	8340	0.551	-0.006	0.773	fiLocus	0	True	NA
Crei	CreiILC-00202	NW_001842667.1	NW_001842667.1_1-8338	8338	8338	0.682	-0.032	0.774	fiLocus	0	True	NA
Crei	CreiILC-00203	NW_001842668.1	NW_001842668.1_1-8330	8330	8330	0.667	0.048	0.751	fiLocus	0	True	NA
Crei	CreiILC-00204	NW_001842669.1	NW_001842669.1_1-8325	8325	8325	0.636	-0.025	0.787	fiLocus	0	True	NA
Crei	CreiILC-00205	NW_001842670.1	NW_001842670.1_1-6728	6728	6728	0.632	0.218	0.611	fiLocus	0	True	NA
