Species	LocusId	SeqID	LocusPos	Length	EffectiveLength	GCContent	GCSkew	NContent	LocusClass	GeneCount	SeqUnannot	FlankGeneOrient
At11	At11ILC-00020	Chr1	Chr1_49409-51710	2302	1975	0.348	-0.134	0.000	siLocus	1	False	NA
At11	At11ILC-00021	Chr1	Chr1_51453-55237	3785	3656	0.373	0.003	0.000	siLocus	1	False	NA
At11	At11ILC-00022	Chr1	Chr1_55238-56663	1426	1426	0.346	-0.097	0.000	iiLocus	0	False	FR
At11	At11ILC-00023	Chr1	Chr1_56664-59715	3052	3052	0.382	0.032	0.000	siLocus	1	False	NA
At11	At11ILC-00024	Chr1	Chr1_59716-61404	1689	1689	0.313	0.036	0.000	iiLocus	0	False	RR
At11	At11ILC-00025	Chr1	Chr1_61405-64311	2907	2584	0.350	-0.088	0.000	siLocus	1	False	NA
At11	At11ILC-00026	Chr1	Chr1_63666-68274	4609	4286	0.361	-0.073	0.000	siLocus	1	False	NA
At11	At11ILC-00027	Chr1	Chr1_68275-69410	1136	1136	0.290	0.048	0.000	iiLocus	0	False	RR
At11	At11ILC-00028	Chr1	Chr1_69411-72638	3228	2828	0.372	-0.063	0.000	siLocus	1	False	NA
At11	At11ILC-00029	Chr1	Chr1_71839-74596	2758	2825	0.398	0.046	0.000	siLocus	1	False	NA
At11	At11ILC-00030	Chr1	Chr1_72146-73608	1463	0	0.409	0.028	0.000	niLocus	1	False	NA
At11	At11ILC-00031	Chr1	Chr1_73431-75237	1807	0	0.379	0.019	0.000	siLocus	1	False	NA
At11	At11ILC-00032	Chr1	Chr1_73935-75183	1249	0	0.354	-0.023	0.000	niLocus	1	False	NA
At11	At11ILC-00033	Chr1	Chr1_74890-77345	2456	2128	0.395	0.064	0.000	siLocus	1	False	NA
At11	At11ILC-00034	Chr1	Chr1_77037-80845	3809	3654	0.316	0.037	0.000	ciLocus	1	False	NA
At11	At11ILC-00035	Chr1	Chr1_78427-79537	1111	0	0.294	0.028	0.000	niLocus	1	False	NA
At11	At11ILC-00036	Chr1	Chr1_80846-82483	1638	1638	0.303	-0.103	0.000	iiLocus	0	False	FR
At11	At11ILC-00037	Chr1	Chr1_82484-85446	2963	2963	0.386	-0.094	0.000	siLocus	1	False	NA
At11	At11ILC-00038	Chr1	Chr1_85447-85985	539	539	0.280	-0.179	0.000	iiLocus	0	False	RR
At11	At11ILC-00039	Chr1	Chr1_85986-88909	2924	2530	0.342	-0.025	0.000	siLocus	1	False	NA
At11	At11ILC-00040	Chr1	Chr1_88122-91002	2881	2407	0.355	0.100	0.000	siLocus	1	False	NA
At11	At11ILC-00041	Chr1	Chr1_89669-90901	1233	0	0.350	0.102	0.000	niLocus	1	False	NA
At11	At11ILC-00042	Chr1	Chr1_90842-96181	5340	4886	0.406	0.076	0.000	siLocus	1	False	NA
At11	At11ILC-00043	Chr1	Chr1_90856-92185	1330	0	0.388	-0.027	0.000	niLocus	1	False	NA
At11	At11ILC-00044	Chr1	Chr1_95435-97907	2473	1601	0.396	0.016	0.000	siLocus	1	False	NA
At11	At11ILC-00045	Chr1	Chr1_96912-99740	2829	2143	0.368	0.058	0.000	siLocus	1	False	NA
At11	At11ILC-00046	Chr1	Chr1_99365-102487	3123	2935	0.353	0.111	0.000	siLocus	1	False	NA
At11	At11ILC-00047	Chr1	Chr1_102488-103939	1452	1452	0.340	0.026	0.000	iiLocus	0	False	FR
At11	At11ILC-00048	Chr1	Chr1_103940-105830	1891	1891	0.362	-0.079	0.000	siLocus	1	False	NA
At11	At11ILC-00049	Chr1	Chr1_105831-108445	2615	2615	0.320	0.045	0.000	iiLocus	0	False	RF
At11	At11ILC-00050	Chr1	Chr1_108446-112199	3754	3349	0.388	0.106	0.000	siLocus	1	False	NA
At11	At11ILC-00051	Chr1	Chr1_111390-112461	1072	318	0.355	0.060	0.000	niLocus	1	False	NA
At11	At11ILC-00052	Chr1	Chr1_111763-114447	2685	1962	0.410	0.072	0.000	siLocus	1	False	NA
At11	At11ILC-00053	Chr1	Chr1_113702-116907	3206	2521	0.362	0.123	0.000	siLocus	1	False	NA
At11	At11ILC-00054	Chr1	Chr1_116284-119345	3062	2518	0.409	-0.065	0.000	siLocus	1	False	NA
At11	At11ILC-00055	Chr1	Chr1_118881-120497	1617	962	0.360	0.003	0.000	siLocus	1	False	NA
At11	At11ILC-00056	Chr1	Chr1_119654-121630	1977	10581	0.389	0.059	0.000	siLocus	1	False	NA
At11	At11ILC-00057	Chr1	Chr1_120567-131077	10511	0	0.385	-0.026	0.000	siLocus	1	False	NA
At11	At11ILC-00058	Chr1	Chr1_130236-131564	1329	908	0.339	0.095	0.000	siLocus	1	False	NA
At11	At11ILC-00059	Chr1	Chr1_131565-136424	4860	4443	0.386	0.002	0.000	siLocus	1	False	NA
At11	At11ILC-00060	Chr1	Chr1_135590-138662	3073	2318	0.390	0.090	0.000	siLocus	1	False	NA
At11	At11ILC-00061	Chr1	Chr1_137989-140180	2192	1855	0.407	-0.013	0.000	siLocus	1	False	NA
At11	At11ILC-00062	Chr1	Chr1_140181-141369	1189	1189	0.311	0.081	0.000	iiLocus	0	False	FF
At11	At11ILC-00063	Chr1	Chr1_141370-143761	2392	2006	0.358	0.079	0.000	siLocus	1	False	NA
At11	At11ILC-00064	Chr1	Chr1_142989-146979	3991	3386	0.350	0.014	0.000	siLocus	1	False	NA
At11	At11ILC-00065	Chr1	Chr1_146543-148514	1972	3507	0.332	-0.034	0.000	siLocus	1	False	NA
At11	At11ILC-00066	Chr1	Chr1_147513-150348	2836	0	0.410	0.072	0.000	siLocus	1	False	NA
At11	At11ILC-00067	Chr1	Chr1_150189-152710	2522	2393	0.366	0.072	0.000	siLocus	1	False	NA
At11	At11ILC-00068	Chr1	Chr1_152613-154698	2086	1621	0.366	0.010	0.000	siLocus	1	False	NA
At11	At11ILC-00069	Chr1	Chr1_153867-156678	2812	2045	0.397	0.087	0.000	siLocus	1	False	NA
At11	At11ILC-00070	Chr1	Chr1_155977-159323	3347	2898	0.378	0.127	0.000	siLocus	1	False	NA
At11	At11ILC-00071	Chr1	Chr1_159128-163453	4326	3890	0.387	-0.027	0.000	siLocus	1	False	NA
At11	At11ILC-00072	Chr1	Chr1_162778-166853	4076	3356	0.396	-0.063	0.000	niLocus	1	False	NA
At11	At11ILC-00073	Chr1	Chr1_163605-166017	2413	0	0.427	-0.118	0.000	siLocus	1	False	NA
At11	At11ILC-00074	Chr1	Chr1_166089-168588	2500	1852	0.407	-0.007	0.000	siLocus	1	False	NA
At11	At11ILC-00075	Chr1	Chr1_168059-171886	3828	3132	0.373	-0.019	0.000	siLocus	1	False	NA
At11	At11ILC-00076	Chr1	Chr1_171025-173448	2424	1993	0.375	-0.013	0.000	siLocus	1	False	NA
At11	At11ILC-00077	Chr1	Chr1_173449-175205	1757	1757	0.310	0.028	0.000	iiLocus	0	False	RF
At11	At11ILC-00078	Chr1	Chr1_175206-178906	3701	3701	0.361	0.002	0.000	siLocus	1	False	NA
At11	At11ILC-00079	Chr1	Chr1_178907-179516	610	610	0.310	0.005	0.000	iiLocus	0	False	FR
At11	At11ILC-00080	Chr1	Chr1_179517-183249	3733	3733	0.329	-0.038	0.000	siLocus	1	False	NA
At11	At11ILC-00081	Chr1	Chr1_183250-184532	1283	1283	0.308	0.023	0.000	iiLocus	0	False	RF
At11	At11ILC-00082	Chr1	Chr1_184533-187635	3103	2608	0.428	0.020	0.000	siLocus	1	False	NA
At11	At11ILC-00083	Chr1	Chr1_186645-190972	4328	5395	0.422	0.053	0.000	siLocus	1	False	NA
At11	At11ILC-00084	Chr1	Chr1_189908-192936	3029	0	0.374	0.052	0.000	siLocus	1	False	NA
At11	At11ILC-00085	Chr1	Chr1_192134-194170	2037	1635	0.314	0.039	0.000	siLocus	1	False	NA
At11	At11ILC-00086	Chr1	Chr1_194171-195144	974	974	0.314	-0.137	0.000	iiLocus	0	False	RF
At11	At11ILC-00087	Chr1	Chr1_195145-199287	4143	4013	0.380	0.074	0.000	siLocus	1	False	NA
At11	At11ILC-00088	Chr1	Chr1_199027-202275	3249	2782	0.362	-0.022	0.000	siLocus	1	False	NA
At11	At11ILC-00089	Chr1	Chr1_201603-204940	3338	2748	0.345	0.042	0.000	siLocus	1	False	NA
At11	At11ILC-00090	Chr1	Chr1_204435-208318	3884	3631	0.363	-0.001	0.000	siLocus	1	False	NA
At11	At11ILC-00091	Chr1	Chr1_208319-213616	5298	5298	0.357	-0.017	0.000	siLocus	1	False	NA
At11	At11ILC-00092	Chr1	Chr1_213617-218284	4668	4668	0.349	-0.020	0.000	siLocus	1	False	NA
At11	At11ILC-00093	Chr1	Chr1_218285-221786	3502	3180	0.408	-0.028	0.000	siLocus	1	False	NA
At11	At11ILC-00094	Chr1	Chr1_221142-225008	3867	3544	0.383	0.057	0.000	siLocus	1	False	NA
At11	At11ILC-00095	Chr1	Chr1_225009-228171	3163	3163	0.379	0.013	0.000	siLocus	1	False	NA
At11	At11ILC-00096	Chr1	Chr1_228172-231479	3308	4564	0.377	0.016	0.000	siLocus	1	False	NA
At11	At11ILC-00097	Chr1	Chr1_230408-233130	2723	0	0.355	-0.001	0.000	siLocus	1	False	NA
At11	At11ILC-00098	Chr1	Chr1_232340-238405	6066	5670	0.371	0.013	0.000	siLocus	1	False	NA
At11	At11ILC-00099	Chr1	Chr1_233506-234659	1154	0	0.380	-0.071	0.000	niLocus	1	False	NA
At11	At11ILC-00100	Chr1	Chr1_238406-239340	935	935	0.435	0.081	0.000	iiLocus	0	False	RR
At11	At11ILC-00101	Chr1	Chr1_239341-243203	3863	3368	0.392	-0.130	0.000	siLocus	1	False	NA
At11	At11ILC-00102	Chr1	Chr1_242213-246554	4342	3450	0.372	-0.058	0.000	siLocus	1	False	NA
At11	At11ILC-00103	Chr1	Chr1_245762-248940	3179	2582	0.353	0.010	0.000	siLocus	1	False	NA
At11	At11ILC-00104	Chr1	Chr1_248541-253022	4482	3834	0.366	0.036	0.000	siLocus	1	False	NA
At11	At11ILC-00105	Chr1	Chr1_252126-255030	2905	2106	0.350	0.077	0.000	siLocus	1	False	NA
At11	At11ILC-00106	Chr1	Chr1_254330-258149	3820	3469	0.308	-0.054	0.000	niLocus	2	False	NA
At11	At11ILC-00107	Chr1	Chr1_258150-259463	1314	986	0.326	0.065	0.000	niLocus	1	False	NA
At11	At11ILC-00108	Chr1	Chr1_258807-262247	3441	3112	0.364	-0.057	0.000	siLocus	1	False	NA
At11	At11ILC-00109	Chr1	Chr1_262248-266824	4577	4081	0.383	0.003	0.000	siLocus	1	False	NA
At11	At11ILC-00110	Chr1	Chr1_265833-268383	2551	1610	0.397	0.002	0.000	siLocus	1	False	NA
At11	At11ILC-00111	Chr1	Chr1_267493-268836	1344	7121	0.420	-0.097	0.000	niLocus	1	False	NA
At11	At11ILC-00112	Chr1	Chr1_267493-270319	2827	0	0.427	0.002	0.000	siLocus	1	False	NA
At11	At11ILC-00113	Chr1	Chr1_269292-271359	2068	0	0.425	0.074	0.000	siLocus	1	False	NA
At11	At11ILC-00114	Chr1	Chr1_269567-271017	1451	0	0.393	0.130	0.000	niLocus	1	False	NA
At11	At11ILC-00115	Chr1	Chr1_270297-272689	2393	0	0.420	0.010	0.000	siLocus	1	False	NA
At11	At11ILC-00116	Chr1	Chr1_271611-275430	3820	0	0.397	-0.009	0.000	siLocus	1	False	NA
At11	At11ILC-00117	Chr1	Chr1_274688-276810	2123	3540	0.370	-0.051	0.000	siLocus	1	False	NA
At11	At11ILC-00118	Chr1	Chr1_274973-276819	1847	0	0.369	-0.075	0.000	niLocus	1	False	NA
At11	At11ILC-00119	Chr1	Chr1_275766-279099	3334	0	0.405	-0.036	0.000	siLocus	1	False	NA
At11	At11ILC-00120	Chr1	Chr1_276043-277229	1187	0	0.369	-0.050	0.000	niLocus	1	False	NA
At11	At11ILC-00121	Chr1	Chr1_278100-283391	5292	5698	0.395	0.046	0.000	siLocus	1	False	NA
At11	At11ILC-00122	Chr1	Chr1_282261-284745	2485	0	0.373	0.032	0.000	siLocus	1	False	NA
At11	At11ILC-00123	Chr1	Chr1_283850-291703	7854	7101	0.395	0.065	0.000	siLocus	1	False	NA
At11	At11ILC-00124	Chr1	Chr1_291094-292653	1560	1255	0.369	-0.073	0.000	niLocus	1	False	NA
At11	At11ILC-00125	Chr1	Chr1_292654-295586	2933	2493	0.384	0.040	0.000	siLocus	1	False	NA
At11	At11ILC-00126	Chr1	Chr1_294707-296359	1653	784	0.387	0.019	0.000	siLocus	1	False	NA
At11	At11ILC-00127	Chr1	Chr1_295501-298834	3334	2462	0.373	-0.097	0.000	siLocus	1	False	NA
At11	At11ILC-00128	Chr1	Chr1_297951-302886	4936	4494	0.387	-0.067	0.000	siLocus	1	False	NA
At11	At11ILC-00129	Chr1	Chr1_302887-304477	1591	3461	0.390	0.010	0.000	niLocus	1	False	NA
At11	At11ILC-00130	Chr1	Chr1_303037-304858	1822	0	0.397	0.015	0.000	siLocus	1	False	NA
At11	At11ILC-00131	Chr1	Chr1_303633-306810	3178	0	0.411	0.036	0.000	siLocus	1	False	NA
At11	At11ILC-00132	Chr1	Chr1_303981-305213	1233	0	0.396	0.066	0.000	niLocus	1	False	NA
At11	At11ILC-00133	Chr1	Chr1_305884-306956	1073	114	0.424	0.002	0.000	niLocus	1	False	NA
At11	At11ILC-00134	Chr1	Chr1_305967-310041	4075	3394	0.407	-0.058	0.000	siLocus	1	False	NA
At11	At11ILC-00135	Chr1	Chr1_308775-309847	1073	0	0.416	0.031	0.000	niLocus	1	False	NA
At11	At11ILC-00136	Chr1	Chr1_309669-313630	3962	9863	0.431	-0.047	0.000	siLocus	1	False	NA
At11	At11ILC-00137	Chr1	Chr1_311328-313384	2057	0	0.481	0.044	0.000	niLocus	1	False	NA
At11	At11ILC-00138	Chr1	Chr1_312601-316590	3990	0	0.394	-0.045	0.000	siLocus	1	False	NA
At11	At11ILC-00139	Chr1	Chr1_313689-314963	1275	0	0.389	-0.089	0.000	niLocus	1	False	NA
At11	At11ILC-00140	Chr1	Chr1_315483-320167	4685	0	0.395	0.016	0.000	siLocus	1	False	NA
At11	At11ILC-00141	Chr1	Chr1_319269-323395	4127	5398	0.403	-0.063	0.000	siLocus	1	False	NA
At11	At11ILC-00142	Chr1	Chr1_322386-325417	3032	0	0.403	-0.029	0.000	siLocus	1	False	NA
At11	At11ILC-00143	Chr1	Chr1_324816-331119	6304	12960	0.399	0.026	0.000	siLocus	1	False	NA
At11	At11ILC-00144	Chr1	Chr1_330088-338412	8325	0	0.418	-0.045	0.000	siLocus	1	False	NA
At11	At11ILC-00145	Chr1	Chr1_337741-340588	2848	2022	0.402	0.059	0.000	siLocus	1	False	NA
At11	At11ILC-00146	Chr1	Chr1_339608-342540	2933	2381	0.443	0.014	0.000	siLocus	1	False	NA
At11	At11ILC-00147	Chr1	Chr1_342418-344958	2541	2479	0.376	0.026	0.000	siLocus	1	False	NA
At11	At11ILC-00148	Chr1	Chr1_344959-348103	3145	2650	0.415	0.003	0.000	siLocus	1	False	NA
At11	At11ILC-00149	Chr1	Chr1_347113-353045	5933	4970	0.386	0.017	0.000	siLocus	1	False	NA
At11	At11ILC-00150	Chr1	Chr1_352112-355624	3513	5004	0.442	0.061	0.000	siLocus	1	False	NA
At11	At11ILC-00151	Chr1	Chr1_354624-357758	3135	0	0.384	-0.076	0.000	siLocus	1	False	NA
At11	At11ILC-00152	Chr1	Chr1_357406-359578	2173	1515	0.409	-0.086	0.000	siLocus	1	False	NA
At11	At11ILC-00153	Chr1	Chr1_358617-361246	2630	1735	0.446	-0.049	0.000	siLocus	1	False	NA
At11	At11ILC-00154	Chr1	Chr1_360418-363642	3225	2810	0.423	-0.006	0.000	siLocus	1	False	NA
At11	At11ILC-00155	Chr1	Chr1_363643-364664	1022	1022	0.362	0.011	0.000	iiLocus	0	False	RF
At11	At11ILC-00156	Chr1	Chr1_364665-367943	3279	3279	0.407	-0.131	0.000	ciLocus	2	False	NA
At11	At11ILC-00157	Chr1	Chr1_367944-369694	1751	1751	0.339	-0.017	0.000	iiLocus	0	False	FR
At11	At11ILC-00158	Chr1	Chr1_369695-371590	1896	1896	0.377	-0.042	0.000	siLocus	1	False	NA
At11	At11ILC-00159	Chr1	Chr1_371591-372834	1244	1244	0.342	0.085	0.000	iiLocus	0	False	RF
At11	At11ILC-00160	Chr1	Chr1_372835-387413	14579	14261	0.383	0.014	0.000	siLocus	1	False	NA
At11	At11ILC-00161	Chr1	Chr1_386777-390308	3532	2715	0.404	-0.034	0.000	siLocus	1	False	NA
At11	At11ILC-00162	Chr1	Chr1_389312-393316	4005	3013	0.413	-0.013	0.000	siLocus	1	False	NA
At11	At11ILC-00163	Chr1	Chr1_392331-396028	3698	2785	0.489	-0.035	0.000	siLocus	1	False	NA
At11	At11ILC-00164	Chr1	Chr1_395189-400501	5313	6394	0.405	0.073	0.000	siLocus	1	False	NA
At11	At11ILC-00165	Chr1	Chr1_399483-402419	2937	0	0.393	0.044	0.000	siLocus	1	False	NA
At11	At11ILC-00166	Chr1	Chr1_401586-402794	1209	695	0.413	-0.054	0.000	niLocus	1	False	NA
At11	At11ILC-00167	Chr1	Chr1_402600-404956	2357	1831	0.414	-0.009	0.000	siLocus	1	False	NA
At11	At11ILC-00168	Chr1	Chr1_404100-409119	5020	4092	0.404	0.011	0.000	siLocus	1	False	NA
At11	At11ILC-00169	Chr1	Chr1_408122-411180	3059	2092	0.451	0.082	0.000	siLocus	1	False	NA
At11	At11ILC-00170	Chr1	Chr1_410244-412132	1889	936	0.441	0.013	0.000	siLocus	1	False	NA
At11	At11ILC-00171	Chr1	Chr1_411164-414054	2891	3213	0.441	-0.036	0.000	siLocus	1	False	NA
At11	At11ILC-00172	Chr1	Chr1_413022-415149	2128	0	0.416	0.043	0.000	siLocus	1	False	NA
At11	At11ILC-00173	Chr1	Chr1_414574-418527	3954	3360	0.423	-0.091	0.000	siLocus	1	False	NA
At11	At11ILC-00174	Chr1	Chr1_417916-423079	5164	4858	0.379	-0.054	0.000	siLocus	1	False	NA
At11	At11ILC-00175	Chr1	Chr1_423080-423978	899	899	0.265	0.101	0.000	iiLocus	0	False	FR
At11	At11ILC-00176	Chr1	Chr1_423979-425689	1711	1711	0.304	0.062	0.000	niLocus	2	False	NA
At11	At11ILC-00177	Chr1	Chr1_425690-427047	1358	1358	0.317	-0.053	0.000	iiLocus	0	False	RR
At11	At11ILC-00178	Chr1	Chr1_427048-428311	1264	1183	0.320	-0.020	0.000	siLocus	1	False	NA
At11	At11ILC-00179	Chr1	Chr1_428150-431220	3071	2990	0.357	0.052	0.000	siLocus	1	False	NA
At11	At11ILC-00180	Chr1	Chr1_431221-434464	3244	3244	0.345	0.013	0.000	iiLocus	0	False	RR
At11	At11ILC-00181	Chr1	Chr1_434465-437422	2958	2927	0.358	-0.028	0.000	siLocus	1	False	NA
At11	At11ILC-00182	Chr1	Chr1_437360-440059	2700	2488	0.372	-0.009	0.000	siLocus	1	False	NA
At11	At11ILC-00183	Chr1	Chr1_439700-443472	3773	3166	0.380	-0.062	0.000	siLocus	1	False	NA
At11	At11ILC-00184	Chr1	Chr1_442618-446796	4179	3649	0.358	-0.010	0.000	siLocus	1	False	NA
At11	At11ILC-00185	Chr1	Chr1_446592-448757	2166	1646	0.320	-0.058	0.000	niLocus	1	False	NA
At11	At11ILC-00186	Chr1	Chr1_447923-450926	3004	2103	0.385	-0.107	0.000	siLocus	1	False	NA
At11	At11ILC-00187	Chr1	Chr1_449961-453243	3283	2482	0.386	-0.051	0.000	siLocus	1	False	NA
At11	At11ILC-00188	Chr1	Chr1_452607-456019	3413	2678	0.360	0.041	0.000	siLocus	1	False	NA
At11	At11ILC-00189	Chr1	Chr1_455188-458664	3477	8083	0.371	0.012	0.000	siLocus	1	False	NA
At11	At11ILC-00190	Chr1	Chr1_455380-456698	1319	0	0.353	0.004	0.000	niLocus	1	False	NA
At11	At11ILC-00191	Chr1	Chr1_457633-461331	3699	0	0.343	-0.004	0.000	siLocus	1	False	NA
At11	At11ILC-00192	Chr1	Chr1_458622-462421	3800	0	0.338	0.009	0.000	niLocus	1	False	NA
At11	At11ILC-00193	Chr1	Chr1_461328-462474	1147	0	0.350	-0.052	0.000	siLocus	1	False	NA
At11	At11ILC-00194	Chr1	Chr1_461446-464118	2673	0	0.370	-0.185	0.000	siLocus	1	False	NA
At11	At11ILC-00195	Chr1	Chr1_463254-465481	2228	1612	0.365	-0.046	0.000	siLocus	1	False	NA
At11	At11ILC-00196	Chr1	Chr1_465116-468380	3265	3082	0.327	-0.010	0.000	siLocus	1	False	NA
At11	At11ILC-00197	Chr1	Chr1_468381-469317	937	937	0.314	-0.054	0.000	iiLocus	0	False	RF
At11	At11ILC-00198	Chr1	Chr1_469318-471193	1876	1593	0.377	0.069	0.000	siLocus	1	False	NA
At11	At11ILC-00199	Chr1	Chr1_470627-471998	1372	780	0.357	0.204	0.000	niLocus	1	False	NA
At11	At11ILC-00200	Chr1	Chr1_471383-473854	2472	2164	0.362	0.075	0.000	siLocus	1	False	NA
At11	At11ILC-00201	Chr1	Chr1_473855-477112	3258	2924	0.366	0.077	0.000	siLocus	1	False	NA
At11	At11ILC-00202	Chr1	Chr1_476445-479612	3168	2834	0.338	0.045	0.000	siLocus	1	False	NA
At11	At11ILC-00203	Chr1	Chr1_479613-480149	537	537	0.289	-0.123	0.000	iiLocus	0	False	FF
At11	At11ILC-00204	Chr1	Chr1_480150-483873	3724	3724	0.360	-0.023	0.000	siLocus	1	False	NA
At11	At11ILC-00205	Chr1	Chr1_483874-486299	2426	2426	0.308	-0.078	0.000	iiLocus	0	False	FF
At11	At11ILC-00206	Chr1	Chr1_486300-490151	3852	3463	0.335	-0.010	0.000	siLocus	1	False	NA
At11	At11ILC-00207	Chr1	Chr1_489374-491127	1754	981	0.359	0.079	0.000	siLocus	1	False	NA
At11	At11ILC-00208	Chr1	Chr1_490360-493479	3120	2566	0.374	0.045	0.000	siLocus	1	False	NA
At11	At11ILC-00209	Chr1	Chr1_493139-495658	2520	3043	0.401	0.166	0.000	siLocus	1	False	NA
At11	At11ILC-00210	Chr1	Chr1_493508-496048	2541	0	0.400	0.152	0.000	niLocus	1	False	NA
At11	At11ILC-00211	Chr1	Chr1_494550-496832	2283	0	0.390	0.133	0.000	siLocus	1	False	NA
At11	At11ILC-00212	Chr1	Chr1_495387-496690	1304	0	0.383	0.032	0.000	niLocus	1	False	NA
At11	At11ILC-00213	Chr1	Chr1_495872-498055	2184	1384	0.363	0.038	0.000	siLocus	1	False	NA
At11	At11ILC-00214	Chr1	Chr1_497417-499039	1623	1303	0.349	-0.041	0.000	siLocus	1	False	NA
At11	At11ILC-00215	Chr1	Chr1_499040-503962	4923	4923	0.263	0.079	0.000	iiLocus	0	False	RR
At11	At11ILC-00216	Chr1	Chr1_503963-507768	3806	3806	0.348	0.045	0.000	siLocus	1	False	NA
At11	At11ILC-00217	Chr1	Chr1_507769-511264	3496	3496	0.293	-0.002	0.000	iiLocus	0	False	RR
At11	At11ILC-00218	Chr1	Chr1_511265-514221	2957	4194	0.324	0.030	0.000	siLocus	1	False	NA
At11	At11ILC-00219	Chr1	Chr1_513199-515922	2724	0	0.360	0.121	0.000	siLocus	1	False	NA
At11	At11ILC-00220	Chr1	Chr1_514994-516067	1074	609	0.351	0.162	0.000	niLocus	1	False	NA
At11	At11ILC-00221	Chr1	Chr1_516068-517478	1411	1411	0.351	0.127	0.000	siLocus	1	False	NA
At11	At11ILC-00222	Chr1	Chr1_517479-520995	3517	3018	0.392	-0.037	0.000	siLocus	1	False	NA
At11	At11ILC-00223	Chr1	Chr1_519998-522168	2171	1672	0.389	0.000	0.000	siLocus	1	False	NA
At11	At11ILC-00224	Chr1	Chr1_522169-523035	867	867	0.281	0.049	0.000	iiLocus	0	False	RF
At11	At11ILC-00225	Chr1	Chr1_523036-529569	6534	6339	0.386	0.099	0.000	siLocus	1	False	NA
At11	At11ILC-00226	Chr1	Chr1_529179-535177	5999	5378	0.403	0.106	0.000	siLocus	1	False	NA
At11	At11ILC-00227	Chr1	Chr1_534327-536199	1873	1339	0.361	-0.098	0.000	siLocus	1	False	NA
At11	At11ILC-00228	Chr1	Chr1_535983-537711	1729	1384	0.367	-0.107	0.000	siLocus	1	False	NA
At11	At11ILC-00229	Chr1	Chr1_537240-540681	3442	3206	0.349	-0.027	0.000	siLocus	1	False	NA
At11	At11ILC-00230	Chr1	Chr1_540682-542745	2064	1947	0.328	0.058	0.000	siLocus	1	False	NA
At11	At11ILC-00231	Chr1	Chr1_542511-544557	2047	1767	0.333	0.012	0.000	siLocus	1	False	NA
At11	At11ILC-00232	Chr1	Chr1_544233-549702	5470	5307	0.323	0.069	0.000	siLocus	1	False	NA
At11	At11ILC-00233	Chr1	Chr1_549703-550501	799	799	0.262	0.196	0.000	iiLocus	0	False	FR
At11	At11ILC-00234	Chr1	Chr1_550502-552136	1635	1386	0.311	0.116	0.000	niLocus	2	False	NA
At11	At11ILC-00235	Chr1	Chr1_551638-553261	1624	1003	0.342	-0.068	0.000	siLocus	1	False	NA
At11	At11ILC-00236	Chr1	Chr1_552140-553211	1072	0	0.358	-0.146	0.000	niLocus	1	False	NA
At11	At11ILC-00237	Chr1	Chr1_552519-556652	4134	3732	0.309	-0.067	0.000	siLocus	1	False	NA
