Species	LocusId	SeqID	LocusPos	Length	EffectiveLength	GCContent	GCSkew	NContent	LocusClass	GeneCount	SeqUnannot	FlankGeneOrient
Csub	CsubILC-00061	NW_005178015.1	NW_005178015.1_164821-165552	732	732	0.473	-0.017	0.000	iiLocus	0	False	FR
Csub	CsubILC-00062	NW_005178015.1	NW_005178015.1_165553-169268	3716	3487	0.481	-0.030	0.000	siLocus	1	False	NA
Csub	CsubILC-00063	NW_005178015.1	NW_005178015.1_168811-171059	2249	2020	0.448	0.010	0.000	siLocus	1	False	NA
Csub	CsubILC-00064	NW_005178015.1	NW_005178015.1_171060-172250	1191	1191	0.463	0.049	0.000	iiLocus	0	False	FF
Csub	CsubILC-00065	NW_005178015.1	NW_005178015.1_172251-175373	3123	3043	0.432	0.018	0.000	siLocus	1	False	NA
Csub	CsubILC-00066	NW_005178015.1	NW_005178015.1_175214-177186	1973	1893	0.439	-0.021	0.000	siLocus	1	False	NA
Csub	CsubILC-00067	NW_005178015.1	NW_005178015.1_177187-179664	2478	2478	0.481	0.031	0.000	iiLocus	0	False	RF
Csub	CsubILC-00068	NW_005178015.1	NW_005178015.1_179665-182887	3223	3223	0.446	0.019	0.000	siLocus	1	False	NA
Csub	CsubILC-00069	NW_005178015.1	NW_005178015.1_182888-184877	1990	1990	0.467	-0.047	0.000	iiLocus	0	False	FR
Csub	CsubILC-00070	NW_005178015.1	NW_005178015.1_184878-186947	2070	2070	0.478	0.010	0.000	siLocus	1	False	NA
Csub	CsubILC-00071	NW_005178015.1	NW_005178015.1_186948-189267	2320	2320	0.424	-0.043	0.000	siLocus	1	False	NA
Csub	CsubILC-00072	NW_005178015.1	NW_005178015.1_189268-190342	1075	1075	0.505	-0.061	0.000	iiLocus	0	False	RF
Csub	CsubILC-00073	NW_005178015.1	NW_005178015.1_190343-194445	4103	4103	0.496	-0.017	0.000	siLocus	1	False	NA
Csub	CsubILC-00074	NW_005178015.1	NW_005178015.1_194446-197222	2777	2777	0.515	-0.061	0.000	siLocus	1	False	NA
Csub	CsubILC-00075	NW_005178015.1	NW_005178015.1_197223-200086	2864	2864	0.462	-0.004	0.000	iiLocus	0	False	FR
Csub	CsubILC-00076	NW_005178015.1	NW_005178015.1_200087-202004	1918	1918	0.453	-0.049	0.000	siLocus	1	False	NA
Csub	CsubILC-00077	NW_005178015.1	NW_005178015.1_202005-203140	1136	1136	0.468	0.064	0.000	iiLocus	0	False	RF
Csub	CsubILC-00078	NW_005178015.1	NW_005178015.1_203141-206615	3475	3475	0.483	-0.055	0.000	siLocus	1	False	NA
Csub	CsubILC-00079	NW_005178016.1	NW_005178016.1_1-906	906	906	0.466	-0.360	0.000	fiLocus	0	False	NA
Csub	CsubILC-00080	NW_005178016.1	NW_005178016.1_907-2751	1845	1845	0.539	-0.037	0.000	siLocus	1	False	NA
Csub	CsubILC-00081	NW_005178016.1	NW_005178016.1_2752-3945	1194	1194	0.452	0.004	0.000	iiLocus	0	False	RF
Csub	CsubILC-00082	NW_005178016.1	NW_005178016.1_3946-7775	3830	3830	0.467	-0.003	0.000	siLocus	1	False	NA
Csub	CsubILC-00083	NW_005178016.1	NW_005178016.1_7776-9208	1433	1433	0.512	0.000	0.000	iiLocus	0	False	FR
Csub	CsubILC-00084	NW_005178016.1	NW_005178016.1_9209-11144	1936	1724	0.433	-0.051	0.000	siLocus	1	False	NA
Csub	CsubILC-00085	NW_005178016.1	NW_005178016.1_10721-18800	8080	7868	0.496	0.056	0.000	siLocus	1	False	NA
Csub	CsubILC-00086	NW_005178016.1	NW_005178016.1_18801-20293	1493	1493	0.472	-0.052	0.000	iiLocus	0	False	FR
Csub	CsubILC-00087	NW_005178016.1	NW_005178016.1_20294-21638	1345	945	0.438	-0.025	0.000	siLocus	1	False	NA
Csub	CsubILC-00088	NW_005178016.1	NW_005178016.1_20838-22999	2162	1761	0.449	-0.044	0.000	siLocus	1	False	NA
Csub	CsubILC-00089	NW_005178016.1	NW_005178016.1_23000-26247	3248	3248	0.446	0.012	0.000	siLocus	1	False	NA
Csub	CsubILC-00090	NW_005178016.1	NW_005178016.1_26248-29222	2975	2975	0.480	0.022	0.000	iiLocus	0	False	RR
Csub	CsubILC-00091	NW_005178016.1	NW_005178016.1_29223-32852	3630	3630	0.439	-0.024	0.000	siLocus	1	False	NA
Csub	CsubILC-00092	NW_005178016.1	NW_005178016.1_32853-39419	6567	6567	0.502	0.128	0.000	iiLocus	0	False	RR
Csub	CsubILC-00093	NW_005178016.1	NW_005178016.1_39420-40871	1452	957	0.499	-0.025	0.000	siLocus	1	False	NA
Csub	CsubILC-00094	NW_005178016.1	NW_005178016.1_39881-41994	2114	1265	0.505	0.021	0.000	siLocus	1	False	NA
Csub	CsubILC-00095	NW_005178016.1	NW_005178016.1_41288-42497	1210	856	0.490	0.046	0.000	siLocus	1	False	NA
Csub	CsubILC-00096	NW_005178016.1	NW_005178016.1_42498-46177	3680	3680	0.482	0.037	0.000	iiLocus	0	False	FR
Csub	CsubILC-00097	NW_005178016.1	NW_005178016.1_46178-47457	1280	1280	0.416	-0.039	0.000	niLocus	1	False	NA
Csub	CsubILC-00098	NW_005178016.1	NW_005178016.1_47458-50768	3311	3311	0.446	0.007	0.000	siLocus	1	False	NA
Csub	CsubILC-00099	NW_005178016.1	NW_005178016.1_50769-62946	12178	12178	0.467	0.042	0.000	iiLocus	0	False	RF
Csub	CsubILC-00100	NW_005178016.1	NW_005178016.1_62947-66800	3854	3485	0.456	0.013	0.000	siLocus	1	False	NA
Csub	CsubILC-00101	NW_005178016.1	NW_005178016.1_66062-67642	1581	751	0.444	0.014	0.000	siLocus	1	False	NA
Csub	CsubILC-00102	NW_005178016.1	NW_005178016.1_66722-69499	2778	1885	0.458	-0.028	0.000	siLocus	1	False	NA
Csub	CsubILC-00103	NW_005178016.1	NW_005178016.1_68636-73517	4882	4450	0.465	0.042	0.000	siLocus	1	False	NA
Csub	CsubILC-00104	NW_005178016.1	NW_005178016.1_73518-76485	2968	2968	0.480	-0.034	0.000	iiLocus	0	False	FR
Csub	CsubILC-00105	NW_005178016.1	NW_005178016.1_76486-101276	24791	24791	0.574	-0.009	0.000	siLocus	1	False	NA
Csub	CsubILC-00106	NW_005178016.1	NW_005178016.1_101277-110904	9628	9628	0.525	-0.137	0.000	iiLocus	0	False	RR
Csub	CsubILC-00107	NW_005178016.1	NW_005178016.1_110905-113803	2899	2688	0.543	-0.352	0.000	siLocus	1	False	NA
Csub	CsubILC-00108	NW_005178016.1	NW_005178016.1_113381-118469	5089	4877	0.583	-0.184	0.000	siLocus	1	False	NA
Csub	CsubILC-00109	NW_005178016.1	NW_005178016.1_118470-121477	3008	3008	0.479	-0.010	0.000	iiLocus	0	False	RF
Csub	CsubILC-00110	NW_005178016.1	NW_005178016.1_121478-124465	2988	2988	0.527	0.085	0.000	siLocus	1	False	NA
Csub	CsubILC-00111	NW_005178016.1	NW_005178016.1_124466-127332	2867	2867	0.477	-0.029	0.000	iiLocus	0	False	FR
Csub	CsubILC-00112	NW_005178016.1	NW_005178016.1_127333-129862	2530	2107	0.547	0.079	0.000	siLocus	1	False	NA
Csub	CsubILC-00113	NW_005178016.1	NW_005178016.1_129017-132074	3058	2364	0.532	0.140	0.000	siLocus	1	False	NA
Csub	CsubILC-00114	NW_005178016.1	NW_005178016.1_131532-134422	2891	2619	0.460	-0.038	0.000	siLocus	1	False	NA
Csub	CsubILC-00115	NW_005178016.1	NW_005178016.1_134423-134999	577	577	0.456	0.027	0.000	iiLocus	0	False	RR
Csub	CsubILC-00116	NW_005178016.1	NW_005178016.1_135000-138820	3821	3711	0.439	-0.032	0.000	siLocus	1	False	NA
Csub	CsubILC-00117	NW_005178016.1	NW_005178016.1_138600-143936	5337	4996	0.518	0.008	0.000	siLocus	1	False	NA
Csub	CsubILC-00118	NW_005178016.1	NW_005178016.1_143477-145305	1829	1599	0.458	0.045	0.000	siLocus	1	False	NA
Csub	CsubILC-00119	NW_005178016.1	NW_005178016.1_145306-151219	5914	5914	0.485	-0.064	0.000	iiLocus	0	False	RR
Csub	CsubILC-00120	NW_005178016.1	NW_005178016.1_151220-153632	2413	2413	0.537	-0.086	0.000	siLocus	1	False	NA
Csub	CsubILC-00121	NW_005178016.1	NW_005178016.1_153633-155546	1914	1914	0.477	-0.023	0.000	iiLocus	0	False	RR
Csub	CsubILC-00122	NW_005178016.1	NW_005178016.1_155547-164370	8824	8427	0.524	-0.002	0.000	siLocus	1	False	NA
Csub	CsubILC-00123	NW_005178016.1	NW_005178016.1_163577-166415	2839	2315	0.454	0.019	0.000	siLocus	1	False	NA
Csub	CsubILC-00124	NW_005178016.1	NW_005178016.1_166162-168142	1981	1814	0.491	0.015	0.000	siLocus	1	False	NA
Csub	CsubILC-00125	NW_005178016.1	NW_005178016.1_168063-170001	1939	1899	0.449	0.051	0.000	siLocus	1	False	NA
Csub	CsubILC-00126	NW_005178016.1	NW_005178016.1_170002-171465	1464	1464	0.446	-0.014	0.000	iiLocus	0	False	RF
Csub	CsubILC-00127	NW_005178016.1	NW_005178016.1_171466-173156	1691	1691	0.473	0.056	0.000	siLocus	1	False	NA
Csub	CsubILC-00128	NW_005178016.1	NW_005178016.1_173157-174624	1468	1468	0.426	0.022	0.000	iiLocus	0	False	FR
Csub	CsubILC-00129	NW_005178016.1	NW_005178016.1_174625-175936	1312	1312	0.481	-0.017	0.000	siLocus	1	False	NA
Csub	CsubILC-00130	NW_005178016.1	NW_005178016.1_175937-177602	1666	1666	0.473	0.056	0.000	iiLocus	0	False	RF
Csub	CsubILC-00131	NW_005178016.1	NW_005178016.1_177603-182295	4693	4693	0.499	-0.064	0.000	siLocus	1	False	NA
Csub	CsubILC-00132	NW_005178016.1	NW_005178016.1_182296-185917	3622	3622	0.475	-0.016	0.000	iiLocus	0	False	FR
Csub	CsubILC-00133	NW_005178016.1	NW_005178016.1_185918-194930	9013	8866	0.537	-0.029	0.000	siLocus	1	False	NA
Csub	CsubILC-00134	NW_005178016.1	NW_005178016.1_194636-197391	2756	2294	0.517	-0.066	0.000	siLocus	1	False	NA
Csub	CsubILC-00135	NW_005178016.1	NW_005178016.1_196764-205058	8295	7981	0.520	0.018	0.000	siLocus	1	False	NA
Csub	CsubILC-00136	NW_005178016.1	NW_005178016.1_205059-211579	6521	6521	0.514	-0.007	0.000	siLocus	1	False	NA
Csub	CsubILC-00137	NW_005178016.1	NW_005178016.1_211580-212403	824	824	0.448	0.030	0.000	iiLocus	0	False	RR
Csub	CsubILC-00138	NW_005178016.1	NW_005178016.1_212404-216351	3948	3948	0.581	-0.075	0.000	siLocus	1	False	NA
Csub	CsubILC-00139	NW_005178016.1	NW_005178016.1_216352-223929	7578	7578	0.459	-0.016	0.000	iiLocus	0	False	RR
Csub	CsubILC-00140	NW_005178016.1	NW_005178016.1_223930-230131	6202	6202	0.561	-0.039	0.000	siLocus	1	False	NA
Csub	CsubILC-00141	NW_005178016.1	NW_005178016.1_230132-230977	846	846	0.509	0.007	0.000	iiLocus	0	False	RF
Csub	CsubILC-00142	NW_005178016.1	NW_005178016.1_230978-233864	2887	2887	0.527	-0.005	0.000	siLocus	1	False	NA
Csub	CsubILC-00143	NW_005178016.1	NW_005178016.1_233865-235182	1318	1318	0.483	0.099	0.000	iiLocus	0	False	FR
Csub	CsubILC-00144	NW_005178016.1	NW_005178016.1_235183-237329	2147	2147	0.520	-0.042	0.000	siLocus	1	False	NA
Csub	CsubILC-00145	NW_005178016.1	NW_005178016.1_237330-242778	5449	5449	0.460	-0.014	0.000	iiLocus	0	False	RR
Csub	CsubILC-00146	NW_005178016.1	NW_005178016.1_242779-244937	2159	2159	0.434	-0.054	0.000	siLocus	1	False	NA
Csub	CsubILC-00147	NW_005178016.1	NW_005178016.1_244938-249177	4240	4240	0.516	-0.014	0.000	siLocus	1	False	NA
Csub	CsubILC-00148	NW_005178016.1	NW_005178016.1_249178-250673	1496	1496	0.517	-0.078	0.000	iiLocus	0	False	RF
Csub	CsubILC-00149	NW_005178016.1	NW_005178016.1_250674-254767	4094	4094	0.489	0.083	0.000	siLocus	1	False	NA
Csub	CsubILC-00150	NW_005178016.1	NW_005178016.1_254768-255516	749	749	0.454	0.235	0.000	iiLocus	0	False	FR
Csub	CsubILC-00151	NW_005178016.1	NW_005178016.1_255517-259214	3698	3562	0.467	-0.006	0.000	siLocus	1	False	NA
Csub	CsubILC-00152	NW_005178016.1	NW_005178016.1_258942-263299	4358	4221	0.487	-0.045	0.000	siLocus	1	False	NA
Csub	CsubILC-00153	NW_005178016.1	NW_005178016.1_263300-266802	3503	3503	0.444	0.008	0.000	iiLocus	0	False	RF
Csub	CsubILC-00154	NW_005178016.1	NW_005178016.1_266803-268111	1309	1309	0.461	0.056	0.000	siLocus	1	False	NA
Csub	CsubILC-00155	NW_005178016.1	NW_005178016.1_268112-268823	712	712	0.448	-0.097	0.000	iiLocus	0	False	FF
Csub	CsubILC-00156	NW_005178016.1	NW_005178016.1_268824-271499	2676	2676	0.460	0.021	0.000	siLocus	1	False	NA
Csub	CsubILC-00157	NW_005178016.1	NW_005178016.1_271500-273956	2457	2457	0.478	0.003	0.000	siLocus	1	False	NA
Csub	CsubILC-00158	NW_005178016.1	NW_005178016.1_273957-274924	968	968	0.458	0.025	0.000	iiLocus	0	False	FR
Csub	CsubILC-00159	NW_005178016.1	NW_005178016.1_274925-286906	11982	11573	0.539	-0.024	0.000	siLocus	1	False	NA
Csub	CsubILC-00160	NW_005178016.1	NW_005178016.1_286088-287585	1498	616	0.485	0.017	0.000	siLocus	1	False	NA
Csub	CsubILC-00161	NW_005178016.1	NW_005178016.1_286641-293448	6808	6335	0.554	0.016	0.000	siLocus	1	False	NA
Csub	CsubILC-00162	NW_005178016.1	NW_005178016.1_293449-297094	3646	3646	0.548	0.121	0.000	iiLocus	0	False	RF
Csub	CsubILC-00163	NW_005178016.1	NW_005178016.1_297095-302371	5277	5277	0.539	0.044	0.000	siLocus	1	False	NA
Csub	CsubILC-00164	NW_005178016.1	NW_005178016.1_302372-305810	3439	3439	0.466	0.024	0.000	iiLocus	0	False	FR
Csub	CsubILC-00165	NW_005178016.1	NW_005178016.1_305811-315347	9537	9537	0.485	-0.012	0.000	siLocus	1	False	NA
Csub	CsubILC-00166	NW_005178016.1	NW_005178016.1_315348-316743	1396	1396	0.463	0.037	0.000	iiLocus	0	False	RF
Csub	CsubILC-00167	NW_005178016.1	NW_005178016.1_316744-318671	1928	1928	0.513	0.039	0.000	siLocus	1	False	NA
Csub	CsubILC-00168	NW_005178016.1	NW_005178016.1_318672-320160	1489	1489	0.516	0.044	0.000	iiLocus	0	False	FF
Csub	CsubILC-00169	NW_005178016.1	NW_005178016.1_320161-322103	1943	1927	0.495	0.044	0.000	siLocus	1	False	NA
Csub	CsubILC-00170	NW_005178016.1	NW_005178016.1_322071-327798	5728	5711	0.547	-0.034	0.000	siLocus	1	False	NA
Csub	CsubILC-00171	NW_005178016.1	NW_005178016.1_327799-330254	2456	2456	0.577	0.031	0.000	siLocus	1	False	NA
Csub	CsubILC-00172	NW_005178016.1	NW_005178016.1_330255-333003	2749	2749	0.531	0.130	0.000	iiLocus	0	False	FR
Csub	CsubILC-00173	NW_005178016.1	NW_005178016.1_333004-335015	2012	2012	0.531	-0.027	0.000	siLocus	1	False	NA
Csub	CsubILC-00174	NW_005178016.1	NW_005178016.1_335016-336033	1018	1018	0.507	-0.035	0.000	iiLocus	0	False	RF
Csub	CsubILC-00175	NW_005178016.1	NW_005178016.1_336034-338464	2431	2424	0.451	0.083	0.000	siLocus	1	False	NA
Csub	CsubILC-00176	NW_005178016.1	NW_005178016.1_338450-340248	1799	1791	0.478	-0.005	0.000	siLocus	1	False	NA
Csub	CsubILC-00177	NW_005178016.1	NW_005178016.1_340249-346418	6170	6170	0.502	-0.003	0.000	iiLocus	0	False	RF
Csub	CsubILC-00178	NW_005178016.1	NW_005178016.1_346419-348165	1747	1287	0.541	0.755	0.000	siLocus	1	False	NA
Csub	CsubILC-00179	NW_005178016.1	NW_005178016.1_347245-349650	2406	1945	0.540	0.738	0.000	siLocus	1	False	NA
Csub	CsubILC-00180	NW_005178017.1	NW_005178017.1_1-2738	2738	2738	0.480	-0.111	0.000	fiLocus	0	False	NA
Csub	CsubILC-00181	NW_005178017.1	NW_005178017.1_2739-47678	44940	44877	0.563	-0.031	0.000	siLocus	1	False	NA
Csub	CsubILC-00182	NW_005178017.1	NW_005178017.1_47553-49108	1556	1493	0.481	0.001	0.000	siLocus	1	False	NA
Csub	CsubILC-00183	NW_005178017.1	NW_005178017.1_49109-51275	2167	2041	0.491	-0.052	0.000	siLocus	1	False	NA
Csub	CsubILC-00184	NW_005178017.1	NW_005178017.1_51024-53518	2495	2178	0.506	0.013	0.000	siLocus	1	False	NA
Csub	CsubILC-00185	NW_005178017.1	NW_005178017.1_53137-56151	3015	2725	0.527	-0.035	0.000	siLocus	1	False	NA
Csub	CsubILC-00186	NW_005178017.1	NW_005178017.1_55954-60562	4609	4510	0.537	0.013	0.000	siLocus	1	False	NA
Csub	CsubILC-00187	NW_005178017.1	NW_005178017.1_60563-66577	6015	6015	0.546	-0.030	0.000	iiLocus	0	False	FR
Csub	CsubILC-00188	NW_005178017.1	NW_005178017.1_66578-67987	1410	1317	0.494	0.056	0.000	siLocus	1	False	NA
Csub	CsubILC-00189	NW_005178017.1	NW_005178017.1_67802-70060	2259	2166	0.539	0.086	0.000	siLocus	1	False	NA
Csub	CsubILC-00190	NW_005178017.1	NW_005178017.1_70061-70819	759	759	0.472	-0.117	0.000	iiLocus	0	False	FR
Csub	CsubILC-00191	NW_005178017.1	NW_005178017.1_70820-75089	4270	4270	0.539	-0.041	0.000	siLocus	1	False	NA
Csub	CsubILC-00192	NW_005178017.1	NW_005178017.1_75090-79087	3998	3942	0.535	0.058	0.000	siLocus	1	False	NA
Csub	CsubILC-00193	NW_005178017.1	NW_005178017.1_78976-82288	3313	2842	0.519	0.030	0.000	siLocus	1	False	NA
Csub	CsubILC-00194	NW_005178017.1	NW_005178017.1_81458-85076	3619	3203	0.537	-0.063	0.000	siLocus	1	False	NA
Csub	CsubILC-00195	NW_005178017.1	NW_005178017.1_85077-85884	808	808	0.515	-0.024	0.000	iiLocus	0	False	RF
Csub	CsubILC-00196	NW_005178017.1	NW_005178017.1_85885-89622	3738	3738	0.568	0.021	0.000	siLocus	1	False	NA
Csub	CsubILC-00197	NW_005178017.1	NW_005178017.1_89623-91153	1531	1531	0.495	-0.071	0.000	iiLocus	0	False	FR
Csub	CsubILC-00198	NW_005178017.1	NW_005178017.1_91154-97542	6389	6256	0.546	-0.024	0.000	siLocus	1	False	NA
Csub	CsubILC-00199	NW_005178017.1	NW_005178017.1_97277-105237	7961	7828	0.573	0.033	0.000	siLocus	1	False	NA
Csub	CsubILC-00200	NW_005178017.1	NW_005178017.1_105238-109025	3788	3788	0.467	0.020	0.000	iiLocus	0	False	FR
Csub	CsubILC-00201	NW_005178017.1	NW_005178017.1_109026-111641	2616	2575	0.519	-0.005	0.000	siLocus	1	False	NA
Csub	CsubILC-00202	NW_005178017.1	NW_005178017.1_111560-113219	1660	1609	0.545	0.035	0.000	siLocus	1	False	NA
Csub	CsubILC-00203	NW_005178017.1	NW_005178017.1_113199-115225	2027	2016	0.513	-0.022	0.000	siLocus	1	False	NA
Csub	CsubILC-00204	NW_005178017.1	NW_005178017.1_115226-117709	2484	2484	0.494	-0.059	0.000	iiLocus	0	False	RR
